fecha,estacion,value,lat,lon
2016-08-12,28079008,8.375,40.4215533,-3.6823158
2016-08-13,28079008,8.666666666666666,40.4215533,-3.6823158
2016-08-14,28079008,7.375,40.4215533,-3.6823158
2016-08-15,28079008,9.541666666666666,40.4215533,-3.6823158
2016-08-16,28079008,16.666666666666668,40.4215533,-3.6823158
2016-08-17,28079008,14.291666666666666,40.4215533,-3.6823158
2016-08-18,28079008,9.333333333333334,40.4215533,-3.6823158
2016-08-19,28079008,10.041666666666666,40.4215533,-3.6823158
2016-08-20,28079008,7.708333333333333,40.4215533,-3.6823158
2016-08-21,28079008,10.166666666666666,40.4215533,-3.6823158
2016-08-22,28079008,11.5,40.4215533,-3.6823158
2016-08-23,28079008,11.458333333333334,40.4215533,-3.6823158
2016-08-24,28079008,7.833333333333333,40.4215533,-3.6823158
2016-08-25,28079008,6.041666666666667,40.4215533,-3.6823158
2016-08-26,28079008,9.208333333333334,40.4215533,-3.6823158
2016-08-27,28079008,12.666666666666666,40.4215533,-3.6823158
2016-08-28,28079008,20.5,40.4215533,-3.6823158
2016-08-29,28079008,12.916666666666666,40.4215533,-3.6823158
2016-08-30,28079008,9.958333333333334,40.4215533,-3.6823158
2016-08-31,28079008,11.458333333333334,40.4215533,-3.6823158
2016-09-01,28079008,12.291666666666666,40.4215533,-3.6823158
2016-09-02,28079008,10.541666666666666,40.4215533,-3.6823158
2016-09-03,28079008,14.958333333333334,40.4215533,-3.6823158
2016-09-04,28079008,20.083333333333332,40.4215533,-3.6823158
2016-09-05,28079008,16.708333333333332,40.4215533,-3.6823158
2016-09-06,28079008,14.083333333333334,40.4215533,-3.6823158
2016-09-07,28079008,19.625,40.4215533,-3.6823158
2016-09-08,28079008,22.458333333333332,40.4215533,-3.6823158
2016-09-09,28079008,12.166666666666666,40.4215533,-3.6823158
2016-09-10,28079008,11.833333333333334,40.4215533,-3.6823158
2016-09-11,28079008,13.875,40.4215533,-3.6823158
2016-09-12,28079008,15.541666666666666,40.4215533,-3.6823158
2016-09-13,28079008,10.875,40.4215533,-3.6823158
2016-09-14,28079008,4.5,40.4215533,-3.6823158
2016-09-15,28079008,5.666666666666667,40.4215533,-3.6823158
2016-09-16,28079008,7.541666666666667,40.4215533,-3.6823158
2016-09-17,28079008,5.291666666666667,40.4215533,-3.6823158
2016-09-18,28079008,4.541666666666667,40.4215533,-3.6823158
2016-09-19,28079008,6.5,40.4215533,-3.6823158
2016-09-20,28079008,7.916666666666667,40.4215533,-3.6823158
2016-09-21,28079008,9.333333333333334,40.4215533,-3.6823158
2016-09-22,28079008,12.541666666666666,40.4215533,-3.6823158
2016-09-23,28079008,15.333333333333334,40.4215533,-3.6823158
2016-09-24,28079008,14.166666666666666,40.4215533,-3.6823158
2016-09-25,28079008,14.625,40.4215533,-3.6823158
2016-09-26,28079008,10.833333333333334,40.4215533,-3.6823158
2016-09-27,28079008,7.208333333333333,40.4215533,-3.6823158
2016-09-28,28079008,6.125,40.4215533,-3.6823158
2016-09-29,28079008,8.041666666666666,40.4215533,-3.6823158
2016-09-30,28079008,13.25,40.4215533,-3.6823158
2016-10-01,28079008,12.166666666666666,40.4215533,-3.6823158
2016-10-02,28079008,11.375,40.4215533,-3.6823158
2016-10-03,28079008,13.125,40.4215533,-3.6823158
2016-10-04,28079008,15.291666666666666,40.4215533,-3.6823158
2016-10-05,28079008,16.833333333333332,40.4215533,-3.6823158
2016-10-06,28079008,16.25,40.4215533,-3.6823158
2016-10-07,28079008,12.625,40.4215533,-3.6823158
2016-10-08,28079008,11.791666666666666,40.4215533,-3.6823158
2016-10-09,28079008,11.875,40.4215533,-3.6823158
2016-10-10,28079008,8.666666666666666,40.4215533,-3.6823158
2016-10-11,28079008,12.375,40.4215533,-3.6823158
2016-10-12,28079008,12.416666666666666,40.4215533,-3.6823158
2016-10-13,28079008,5.708333333333333,40.4215533,-3.6823158
