2021-05-01 10:00:00,10.0,3.0,4.0,9.0,6.0,2.0,12.0,13.0,11.0,11.0,11.0,11.0,9.0,8.0,15.0,14.0,9.0,8.0,11.0,59.0,49.0,37.0,35.0,56.0,36.0,24.0,40.0,33.0,34.0,28.0,24.0,62.0,37.0,35.0,33.0,42.0,35.0,53.0,47.0,35.0,13.0,55.0,31.0,36.07,38.99,34.26,35.78,31.96,26.24,36.81,43.35,37.84,41.58,40.25,30.03,21.66,53.95,1.3,0.4,1.9,1.5,0.6,0.4,0.3,0.1,0.2,0.2,0.2,0.3,10.0,0.3,0.4,0.3,0.3,14.0,8.0,3.0,6.0,10.0,6.0,4.0,9.0,3.0,4.0,3.0,3.0,14.0,4.0,3.0,2.0,7.0,9.0,12.0,8.0,7.0,1.0,12.0,2.0,38.0,36.0,32.0,26.0,40.0,27.0,17.0,26.0,29.0,29.0,23.0,20.0,40.0,30.0,31.0,31.0,31.0,21.0,35.0,35.0,25.0,11.0,37.0,29.0,7.0,7.0,8.0,8.0,5.0,7.0,6.0
2021-05-01 11:00:00,11.0,3.0,4.0,8.0,5.0,2.0,2.0,16.0,16.0,12.0,6.0,15.0,8.0,11.0,8.0,14.0,9.0,9.0,11.0,33.0,35.0,41.0,42.0,55.0,27.0,17.0,10.0,23.0,37.0,23.0,17.0,68.0,44.0,27.0,25.0,43.0,42.0,15.0,42.0,29.0,13.0,13.0,35.0,56.42,34.68,48.17,54.89,59.31,56.43,53.23,49.75,60.83,32.45,59.41,42.27,51.29,49.89,1.6,0.7,1.1,2.1,0.7,0.3,0.3,0.2,0.2,0.3,0.3,0.1,10.0,0.3,0.4,0.2,0.3,5.0,6.0,7.0,8.0,13.0,5.0,3.0,1.0,2.0,5.0,4.0,3.0,16.0,8.0,2.0,1.0,10.0,10.0,2.0,9.0,5.0,2.0,1.0,4.0,26.0,26.0,31.0,30.0,36.0,19.0,13.0,8.0,19.0,29.0,17.0,13.0,43.0,32.0,23.0,22.0,27.0,27.0,11.0,28.0,21.0,11.0,11.0,29.0,1.0,11.0,3.0,5.0,7.0,3.0,6.0
2021-05-01 12:00:00,12.0,3.0,4.0,8.0,5.0,2.0,7.0,12.0,14.0,13.0,10.0,23.0,11.0,5.0,7.0,8.0,11.0,9.0,6.0,29.0,29.0,24.0,24.0,32.0,16.0,6.0,14.0,13.0,46.0,20.0,12.0,31.0,35.0,16.0,18.0,25.0,24.0,19.0,30.0,32.0,8.0,20.0,24.0,66.82,52.44,60.99,68.92,77.17,65.96,64.02,55.25,73.64,50.58,74.72,51.06,56.45,64.06,1.4,0.5,0.7,1.0,0.7,0.2,0.3,0.1,0.1,0.2,0.3,0.3,10.0,0.3,0.3,0.2,0.3,6.0,5.0,4.0,5.0,6.0,3.0,1.0,2.0,1.0,8.0,4.0,2.0,66.74,6.0,1.0,1.0,5.0,6.0,4.0,6.0,8.0,1.0,3.0,2.0,20.0,21.0,18.0,17.0,22.0,10.0,5.0,11.0,11.0,33.0,15.0,9.0,7.0,26.0,14.0,16.0,17.0,15.0,13.0,21.0,21.0,7.0,15.0,22.0,4.0,11.0,40.0,7.0,2.0,4.0,8.0
2021-05-01 13:00:00,12.0,4.0,83.97,8.0,5.0,2.0,6.0,21.0,12.0,4.0,14.0,19.0,8.0,6.0,7.0,4.0,11.0,11.0,7.0,21.0,24.0,30.0,23.0,29.0,28.0,4.0,18.0,9.0,22.0,19.0,13.0,34.0,10.0,13.0,9.0,30.0,17.0,22.0,31.0,28.0,7.0,18.0,16.0,75.88,54.71,71.65,28.0,85.04,69.29,70.48,58.97,89.98,63.88,81.55,59.15,59.91,75.79,1.3,0.4,84.64,0.5,0.6,0.2,0.4,0.1,0.9,0.1,0.3,0.2,0.3,0.2,6.0,0.2,0.2,5.0,4.0,6.0,4.0,7.0,0.4,1.0,2.0,1.0,4.0,4.0,3.0,80.86,1.0,1.0,1.0,8.0,4.0,3.0,9.0,5.0,1.0,2.0,1.0,13.0,18.0,21.0,17.0,18.0,5.0,2.0,16.0,8.0,16.0,14.0,9.0,4.0,8.0,11.0,7.0,19.0,12.0,17.0,18.0,20.0,6.0,15.0,15.0,4.0,9.0,35.0,6.0,7.0,3.0,9.0
2021-05-01 14:00:00,10.0,4.0,5.0,7.0,4.0,2.0,25.0,6.0,7.0,5.0,18.0,17.0,3.0,9.0,14.0,15.0,7.0,8.0,2.0,20.0,22.0,25.0,16.0,24.0,10.0,3.0,14.0,9.0,19.0,23.0,10.0,40.0,8.0,11.0,8.0,35.0,10.0,14.0,26.0,18.0,7.0,12.0,13.0,82.36,62.87,79.85,80.98,88.54,80.34,74.53,63.89,96.12,74.7,87.4,64.52,70.75,89.47,1.1,0.3,0.8,0.5,1.0,0.2,0.4,0.1,0.1,0.1,0.4,0.2,0.2,0.2,0.3,0.2,0.2,5.0,4.0,5.0,3.0,6.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,93.13,1.0,1.0,1.0,9.0,2.0,2.0,7.0,3.0,1.0,1.0,1.0,13.0,16.0,17.0,11.0,15.0,6.0,2.0,13.0,8.0,14.0,15.0,8.0,4.0,6.0,10.0,6.0,21.0,7.0,11.0,15.0,13.0,5.0,11.0,11.0,20.0,4.0,12.0,2.0,6.0,7.0,6.0
2021-05-01 15:00:00,10.0,3.0,4.0,8.0,4.0,2.0,28.0,21.0,4.0,7.0,10.0,9.0,4.0,2.0,13.0,22.0,3.0,7.0,2.0,8.0,18.0,23.0,11.0,22.0,7.0,3.0,12.0,10.0,11.0,22.0,10.0,14.0,6.0,13.0,7.0,35.0,5.0,12.0,18.0,8.0,7.0,7.0,11.0,87.79,71.16,84.19,84.91,92.31,88.13,77.02,65.36,99.6,78.2,91.71,64.55,84.64,94.37,1.0,0.4,0.4,0.4,0.7,0.2,0.4,0.1,0.1,0.1,0.3,0.5,0.2,0.2,0.3,0.2,0.2,1.0,3.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,9.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,14.0,17.0,8.0,14.0,5.0,2.0,10.0,8.0,9.0,14.0,7.0,9.0,4.0,11.0,5.0,21.0,4.0,9.0,13.0,6.0,6.0,5.0,9.0,20.0,2.0,9.0,3.0,1.0,9.0,3.0
2021-05-01 16:00:00,9.0,3.0,4.0,8.0,4.0,2.0,7.0,7.0,5.0,7.0,11.0,9.0,9.0,2.0,12.0,28.0,3.0,2.0,6.0,6.0,22.0,17.0,9.0,22.0,11.0,3.0,8.0,10.0,15.0,13.0,10.0,15.0,6.0,11.0,7.0,31.0,5.0,5.0,16.0,8.0,7.0,5.0,11.0,84.84,72.73,83.22,80.58,91.3,93.39,76.76,64.13,99.72,82.12,92.73,64.29,86.45,94.5,0.9,0.3,0.3,0.5,0.5,0.2,0.3,0.1,0.1,0.1,0.2,0.3,0.2,0.2,0.3,0.3,0.2,1.0,4.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,16.0,13.0,6.0,15.0,8.0,2.0,7.0,9.0,12.0,11.0,8.0,11.0,5.0,9.0,5.0,21.0,3.0,4.0,12.0,6.0,5.0,4.0,10.0,4.0,2.0,7.0,7.0,2.0,9.0,2.0
2021-05-01 17:00:00,10.0,3.0,4.0,7.0,4.0,2.0,3.0,5.0,13.0,8.0,9.0,8.0,5.0,7.0,10.0,32.0,4.0,7.0,8.0,7.0,26.0,18.0,13.0,25.0,12.0,3.0,9.0,9.0,14.0,12.0,12.0,13.0,8.0,15.0,8.0,23.0,6.0,6.0,16.0,10.0,7.0,6.0,12.0,77.27,69.21,78.92,75.97,89.16,89.84,74.4,62.61,95.43,81.01,87.34,62.83,86.94,92.45,92.52,0.3,0.4,0.5,0.3,0.2,1.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.2,0.2,1.0,3.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,21.0,14.0,9.0,17.0,10.0,2.0,7.0,8.0,11.0,10.0,9.0,10.0,7.0,13.0,6.0,17.0,4.0,5.0,13.0,8.0,6.0,4.0,11.0,1.0,10.0,5.0,4.0,8.0,7.0,2.0
2021-05-01 18:00:00,10.0,3.0,4.0,8.0,4.0,2.0,17.0,10.0,10.0,9.0,5.0,9.0,2.0,6.0,7.0,18.0,5.0,5.0,11.0,11.0,35.0,25.0,16.0,32.0,17.0,5.0,10.0,13.0,20.0,22.0,17.0,16.0,10.0,18.0,9.0,38.0,6.0,10.0,25.0,12.0,12.0,8.0,16.0,68.35,65.66,72.18,70.46,82.33,85.9,67.31,56.78,88.82,77.96,81.03,57.4,84.55,85.05,77.76,0.3,1.2,0.4,0.3,0.1,2.1,0.1,0.1,0.1,0.2,0.3,0.2,0.3,0.3,0.2,0.2,1.0,5.0,3.0,2.0,6.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,28.0,19.0,13.0,22.0,14.0,3.0,9.0,11.0,15.0,17.0,15.0,12.0,9.0,17.0,8.0,26.0,4.0,7.0,19.0,10.0,10.0,7.0,14.0,10.0,7.0,4.0,1.0,6.0,4.0,4.0
2021-05-01 19:00:00,10.0,3.0,4.0,8.0,4.0,2.0,7.0,8.0,8.0,8.0,2.0,8.0,3.0,6.0,8.0,3.0,8.0,6.0,8.0,10.0,32.0,30.0,16.0,22.0,15.0,4.0,10.0,12.0,26.0,24.0,15.0,15.0,9.0,16.0,10.0,37.0,7.0,8.0,21.0,14.0,13.0,8.0,15.0,73.39,65.98,79.69,75.33,85.92,85.22,70.54,59.98,90.05,78.42,86.89,55.62,85.17,85.48,1.5,0.6,0.5,0.4,0.4,0.1,0.4,0.2,0.1,0.1,0.2,0.4,0.2,0.3,0.3,0.2,0.2,1.0,4.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,8.0,26.0,22.0,13.0,15.0,11.0,3.0,9.0,11.0,20.0,17.0,12.0,12.0,7.0,15.0,8.0,26.0,5.0,7.0,16.0,11.0,10.0,6.0,13.0,4.0,6.0,1.0,2.0,6.0,5.0,6.0
2021-05-01 20:00:00,10.0,3.0,4.0,8.0,4.0,2.0,15.0,1.0,11.0,8.0,1.0,8.0,7.0,6.0,5.0,22.0,4.0,7.0,8.0,11.0,40.0,29.0,16.0,27.0,19.0,5.0,13.0,12.0,30.0,35.0,22.0,18.0,10.0,21.0,9.0,38.0,6.0,9.0,22.0,16.0,11.0,10.0,20.0,69.21,66.69,77.1,70.87,84.95,84.21,72.04,55.53,92.45,80.4,85.49,55.74,84.74,78.74,1.2,0.9,0.4,0.4,0.5,0.1,0.4,0.1,0.1,0.1,0.3,0.3,0.2,0.3,0.3,0.2,0.2,1.0,5.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,4.0,7.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,10.0,32.0,23.0,14.0,20.0,16.0,3.0,11.0,10.0,25.0,25.0,19.0,15.0,9.0,19.0,8.0,28.0,5.0,8.0,18.0,14.0,10.0,8.0,19.0,9.0,7.0,1.0,6.0,5.0,2.0,2.0
2021-05-01 21:00:00,10.0,3.0,5.0,8.0,4.0,2.0,14.0,9.0,10.0,11.0,4.0,7.0,6.0,9.0,11.0,16.0,5.0,6.0,11.0,16.0,36.0,25.0,20.0,36.0,24.0,8.0,18.0,16.0,30.0,36.0,27.0,34.0,15.0,27.0,12.0,47.0,16.0,18.0,29.0,24.0,14.0,16.0,22.0,67.31,63.02,66.43,65.46,79.5,77.34,65.59,49.66,84.88,69.96,76.11,54.68,78.02,77.63,1.2,0.3,0.7,0.5,0.6,0.2,0.5,0.1,0.2,0.1,0.3,0.4,0.2,0.3,0.4,0.2,0.3,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,6.0,2.0,6.0,1.0,1.0,1.0,9.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,14.0,31.0,21.0,17.0,29.0,20.0,6.0,17.0,15.0,26.0,27.0,25.0,25.0,13.0,26.0,11.0,33.0,14.0,17.0,23.0,22.0,12.0,14.0,20.0,9.0,7.0,4.0,5.0,6.0,6.0,3.0
2021-05-01 22:00:00,10.0,3.0,4.0,8.0,4.0,2.0,10.0,10.0,11.0,11.0,7.0,7.0,6.0,11.0,12.0,2.0,5.0,8.0,12.0,21.0,41.0,34.0,24.0,50.0,33.0,10.0,19.0,18.0,34.0,37.0,35.0,44.0,19.0,31.0,17.0,51.0,37.0,17.0,30.0,28.0,19.0,13.0,24.0,60.93,59.55,51.11,55.23,74.5,75.08,63.03,44.68,75.08,47.17,69.94,47.04,74.52,73.82,1.2,0.5,0.8,0.6,0.9,0.2,0.5,0.1,0.2,0.2,0.4,0.2,0.2,0.3,0.4,0.3,0.3,1.0,4.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,7.0,1.0,1.0,1.0,9.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,19.0,35.0,29.0,21.0,43.0,29.0,9.0,17.0,17.0,32.0,30.0,32.0,34.0,17.0,30.0,15.0,38.0,35.0,16.0,27.0,26.0,18.0,12.0,22.0,6.0,7.0,5.0,4.0,9.0,7.0,3.0
2021-05-01 23:00:00,10.0,3.0,4.0,8.0,4.0,2.0,11.0,4.0,8.0,12.0,9.0,4.0,7.0,10.0,13.0,14.0,10.0,8.0,11.0,21.0,55.0,36.0,23.0,45.0,31.0,12.0,13.0,26.0,31.0,40.0,29.0,41.0,22.0,31.0,15.0,41.0,38.0,28.0,39.0,18.0,21.0,11.0,32.0,48.77,55.2,52.8,57.46,75.01,78.63,56.54,48.21,75.64,42.29,67.16,40.74,74.05,67.44,1.5,0.9,1.2,0.7,1.1,0.2,0.6,0.3,0.2,0.2,0.4,0.4,0.2,0.4,0.4,0.3,0.4,1.0,5.0,2.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,20.0,48.0,34.0,21.0,34.0,28.0,10.0,11.0,24.0,28.0,35.0,27.0,34.0,21.0,29.0,13.0,35.0,36.0,26.0,32.0,16.0,20.0,10.0,31.0,6.0,5.0,6.0,6.0,8.0,7.0,8.0
2021-05-02 00:00:00,11.0,3.0,4.0,8.0,7.0,2.0,2.0,2.0,9.0,11.0,8.0,14.0,6.0,12.0,18.0,18.0,12.0,3.0,8.0,26.0,37.0,13.0,20.0,33.0,27.0,14.0,15.0,28.0,37.0,34.0,21.0,42.0,24.0,14.0,16.0,18.0,26.0,17.0,36.0,14.0,19.0,14.0,19.0,66.46,59.13,58.96,55.13,68.44,75.85,57.6,53.26,75.89,46.37,62.25,35.89,72.5,82.35,1.8,0.3,1.1,0.7,1.5,0.2,0.7,0.1,0.2,0.2,0.6,0.3,0.3,0.3,0.4,0.3,0.3,1.0,3.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,24.0,32.0,12.0,17.0,27.0,25.0,12.0,13.0,25.0,33.0,29.0,19.0,38.0,22.0,12.0,14.0,17.0,25.0,15.0,32.0,12.0,18.0,12.0,17.0,1.0,7.0,5.0,4.0,9.0,8.0,9.0
2021-05-02 01:00:00,11.0,3.0,4.0,8.0,5.0,2.0,5.0,10.0,13.0,10.0,9.0,14.0,7.0,9.0,10.0,14.0,8.0,6.0,10.0,15.0,19.0,11.0,8.0,19.0,15.0,13.0,5.0,17.0,9.0,18.0,11.0,12.0,10.0,12.0,10.0,13.0,19.0,6.0,22.0,8.0,9.0,8.0,12.0,74.39,64.06,63.16,64.57,64.14,79.92,63.5,55.68,83.26,53.4,73.51,39.8,72.84,82.56,1.3,0.1,0.7,1.0,1.3,0.1,0.5,0.1,0.2,0.2,0.5,0.5,0.3,0.2,0.3,0.3,0.2,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,17.0,10.0,6.0,16.0,13.0,12.0,3.0,15.0,7.0,16.0,10.0,11.0,8.0,10.0,8.0,11.0,17.0,5.0,20.0,7.0,8.0,7.0,11.0,2.0,9.0,7.0,6.0,7.0,5.0,5.0
