,index,variable,value,lat,lon
9064,2017-06-20,28079024,0.18333333333333335,40.4193577,-3.7473445
9065,2017-06-21,28079024,0.2,40.4193577,-3.7473445
9066,2017-06-22,28079024,0.15217391304347827,40.4193577,-3.7473445
9067,2017-06-23,28079024,0.11666666666666668,40.4193577,-3.7473445
9068,2017-06-24,28079024,0.10416666666666667,40.4193577,-3.7473445
9069,2017-06-25,28079024,0.1375,40.4193577,-3.7473445
9070,2017-06-26,28079024,0.1375,40.4193577,-3.7473445
9071,2017-06-27,28079024,0.11666666666666668,40.4193577,-3.7473445
9072,2017-06-28,28079024,0.10000000000000002,40.4193577,-3.7473445
9073,2017-06-29,28079024,0.10000000000000002,40.4193577,-3.7473445
9074,2017-06-30,28079024,0.10000000000000002,40.4193577,-3.7473445
9075,2017-07-01,28079024,0.10000000000000002,40.4193577,-3.7473445
9076,2017-07-02,28079024,0.10000000000000002,40.4193577,-3.7473445
9077,2017-07-03,28079024,0.12916666666666668,40.4193577,-3.7473445
9078,2017-07-04,28079024,0.12083333333333335,40.4193577,-3.7473445
9079,2017-07-05,28079024,0.11666666666666668,40.4193577,-3.7473445
9080,2017-07-06,28079024,0.12916666666666668,40.4193577,-3.7473445
9081,2017-07-07,28079024,0.13333333333333333,40.4193577,-3.7473445
9082,2017-07-08,28079024,0.14583333333333334,40.4193577,-3.7473445
9083,2017-07-09,28079024,0.16666666666666666,40.4193577,-3.7473445
9084,2017-07-10,28079024,0.11666666666666668,40.4193577,-3.7473445
9085,2017-07-11,28079024,0.14583333333333334,40.4193577,-3.7473445
9086,2017-07-12,28079024,0.17083333333333336,40.4193577,-3.7473445
9087,2017-07-13,28079024,0.19583333333333333,40.4193577,-3.7473445
9088,2017-07-14,28079024,0.15833333333333335,40.4193577,-3.7473445
9089,2017-07-15,28079024,0.12083333333333335,40.4193577,-3.7473445
9090,2017-07-16,28079024,0.12916666666666668,40.4193577,-3.7473445
9091,2017-07-17,28079024,0.17083333333333336,40.4193577,-3.7473445
9092,2017-07-18,28079024,0.15416666666666667,40.4193577,-3.7473445
9093,2017-07-19,28079024,0.10416666666666667,40.4193577,-3.7473445
9094,2017-07-20,28079024,0.1375,40.4193577,-3.7473445
9095,2017-07-21,28079024,0.14583333333333334,40.4193577,-3.7473445
9096,2017-07-22,28079024,0.17083333333333336,40.4193577,-3.7473445
9097,2017-07-23,28079024,0.1875,40.4193577,-3.7473445
9098,2017-07-24,28079024,0.12083333333333335,40.4193577,-3.7473445
9099,2017-07-25,28079024,0.1125,40.4193577,-3.7473445
9100,2017-07-26,28079024,0.14166666666666666,40.4193577,-3.7473445
9101,2017-07-27,28079024,0.14583333333333334,40.4193577,-3.7473445
9102,2017-07-28,28079024,0.17916666666666667,40.4193577,-3.7473445
9103,2017-07-29,28079024,0.1625,40.4193577,-3.7473445
9104,2017-07-30,28079024,0.1375,40.4193577,-3.7473445
9105,2017-07-31,28079024,0.12083333333333333,40.4193577,-3.7473445
9106,2017-08-01,28079024,0.11666666666666668,40.4193577,-3.7473445
9107,2017-08-02,28079024,0.14583333333333334,40.4193577,-3.7473445
9108,2017-08-03,28079024,0.19999999999999998,40.4193577,-3.7473445
9109,2017-08-04,28079024,0.15833333333333335,40.4193577,-3.7473445
9110,2017-08-05,28079024,0.1625,40.4193577,-3.7473445
9111,2017-08-06,28079024,0.10416666666666667,40.4193577,-3.7473445
9112,2017-08-07,28079024,0.14583333333333334,40.4193577,-3.7473445
9113,2017-08-08,28079024,0.1375,40.4193577,-3.7473445
9114,2017-08-09,28079024,0.125,40.4193577,-3.7473445
9115,2017-08-10,28079024,0.10000000000000002,40.4193577,-3.7473445
9116,2017-08-11,28079024,0.15,40.4193577,-3.7473445
9117,2017-08-12,28079024,0.10833333333333334,40.4193577,-3.7473445
9118,2017-08-13,28079024,0.12916666666666668,40.4193577,-3.7473445
9119,2017-08-14,28079024,0.13333333333333333,40.4193577,-3.7473445
9120,2017-08-15,28079024,0.14583333333333334,40.4193577,-3.7473445
9121,2017-08-16,28079024,0.2041666666666667,40.4193577,-3.7473445
9122,2017-08-17,28079024,0.17916666666666667,40.4193577,-3.7473445
9123,2017-08-18,28079024,0.19999999999999998,40.4193577,-3.7473445
9124,2017-08-19,28079024,0.12916666666666668,40.4193577,-3.7473445
9125,2017-08-20,28079024,0.16666666666666666,40.4193577,-3.7473445
9126,2017-08-21,28079024,0.18333333333333335,40.4193577,-3.7473445
9127,2017-08-22,28079024,0.17500000000000002,40.4193577,-3.7473445
9128,2017-08-23,28079024,0.22916666666666666,40.4193577,-3.7473445
9129,2017-08-24,28079024,0.19583333333333333,40.4193577,-3.7473445
9130,2017-08-25,28079024,0.21250000000000002,40.4193577,-3.7473445
9131,2017-08-26,28079024,0.19999999999999998,40.4193577,-3.7473445
9132,2017-08-27,28079024,0.13333333333333333,40.4193577,-3.7473445
9133,2017-08-28,28079024,0.17083333333333336,40.4193577,-3.7473445
9134,2017-08-29,28079024,0.15833333333333335,40.4193577,-3.7473445
9135,2017-08-30,28079024,0.18333333333333335,40.4193577,-3.7473445
9136,2017-08-31,28079024,0.17083333333333336,40.4193577,-3.7473445
9137,2017-09-01,28079024,0.19166666666666668,40.4193577,-3.7473445
9138,2017-09-02,28079024,0.20833333333333334,40.4193577,-3.7473445
9139,2017-09-03,28079024,0.23750000000000002,40.4193577,-3.7473445
9140,2017-09-04,28079024,0.18333333333333335,40.4193577,-3.7473445
9141,2017-09-05,28079024,0.19583333333333333,40.4193577,-3.7473445
9142,2017-09-06,28079024,0.225,40.4193577,-3.7473445
9143,2017-09-07,28079024,0.20833333333333334,40.4193577,-3.7473445
9144,2017-09-08,28079024,0.26666666666666666,40.4193577,-3.7473445
9145,2017-09-09,28079024,0.19999999999999998,40.4193577,-3.7473445
9146,2017-09-10,28079024,0.20000000000000004,40.4193577,-3.7473445
9147,2017-09-11,28079024,0.1416666666666667,40.4193577,-3.7473445
9148,2017-09-12,28079024,0.17916666666666667,40.4193577,-3.7473445
9149,2017-09-13,28079024,0.21250000000000002,40.4193577,-3.7473445
9150,2017-09-14,28079024,0.17916666666666667,40.4193577,-3.7473445
9151,2017-09-15,28079024,0.17083333333333336,40.4193577,-3.7473445
9152,2017-09-16,28079024,0.16666666666666666,40.4193577,-3.7473445
9153,2017-09-17,28079024,0.20000000000000004,40.4193577,-3.7473445
9154,2017-09-18,28079024,0.1875,40.4193577,-3.7473445
9155,2017-09-19,28079024,0.23333333333333336,40.4193577,-3.7473445
9156,2017-09-20,28079024,0.23333333333333336,40.4193577,-3.7473445
9157,2017-09-21,28079024,0.31666666666666665,40.4193577,-3.7473445
9158,2017-09-22,28079024,0.225,40.4193577,-3.7473445
9159,2017-09-23,28079024,0.21250000000000002,40.4193577,-3.7473445
9160,2017-09-24,28079024,0.2791666666666667,40.4193577,-3.7473445
9161,2017-09-25,28079024,0.22083333333333333,40.4193577,-3.7473445
9162,2017-09-26,28079024,0.21666666666666667,40.4193577,-3.7473445
9163,2017-09-27,28079024,0.25416666666666665,40.4193577,-3.7473445
9164,2017-09-28,28079024,0.27499999999999997,40.4193577,-3.7473445
9165,2017-09-29,28079024,0.275,40.4193577,-3.7473445
9166,2017-09-30,28079024,0.2625,40.4193577,-3.7473445
9167,2017-10-01,28079024,0.19166666666666668,40.4193577,-3.7473445
9168,2017-10-02,28079024,0.22083333333333333,40.4193577,-3.7473445
9169,2017-10-03,28079024,0.19999999999999998,40.4193577,-3.7473445
9170,2017-10-04,28079024,0.19583333333333333,40.4193577,-3.7473445
9171,2017-10-05,28079024,0.26666666666666666,40.4193577,-3.7473445
9172,2017-10-06,28079024,0.21250000000000002,40.4193577,-3.7473445
9173,2017-10-07,28079024,0.17500000000000002,40.4193577,-3.7473445
9174,2017-10-08,28079024,0.225,40.4193577,-3.7473445
9175,2017-10-09,28079024,0.2041666666666667,40.4193577,-3.7473445
9176,2017-10-10,28079024,0.2708333333333333,40.4193577,-3.7473445
9177,2017-10-11,28079024,0.3333333333333333,40.4193577,-3.7473445
9178,2017-10-12,28079024,0.3125,40.4193577,-3.7473445
9179,2017-10-13,28079024,0.24166666666666667,40.4193577,-3.7473445
9180,2017-10-14,28079024,0.2333333333333333,40.4193577,-3.7473445
9181,2017-10-15,28079024,0.2541666666666667,40.4193577,-3.7473445
9182,2017-10-16,28079024,0.22916666666666666,40.4193577,-3.7473445
9183,2017-10-17,28079024,0.22916666666666666,40.4193577,-3.7473445
9184,2017-10-18,28079024,0.19999999999999998,40.4193577,-3.7473445
9185,2017-10-19,28079024,0.225,40.4193577,-3.7473445
9186,2017-10-20,28079024,0.24583333333333335,40.4193577,-3.7473445
9187,2017-10-21,28079024,0.22083333333333333,40.4193577,-3.7473445
9188,2017-10-22,28079024,0.20833333333333334,40.4193577,-3.7473445
9189,2017-10-23,28079024,0.2708333333333333,40.4193577,-3.7473445
9190,2017-10-24,28079024,0.2916666666666667,40.4193577,-3.7473445
9191,2017-10-25,28079024,0.31666666666666665,40.4193577,-3.7473445
9192,2017-10-26,28079024,0.3541666666666667,40.4193577,-3.7473445
9193,2017-10-27,28079024,0.2625,40.4193577,-3.7473445
9194,2017-10-28,28079024,0.21250000000000002,40.4193577,-3.7473445
9195,2017-10-29,28079024,0.225,40.4193577,-3.7473445
9196,2017-10-30,28079024,0.19166666666666668,40.4193577,-3.7473445
9197,2017-10-31,28079024,0.21250000000000002,40.4193577,-3.7473445
9198,2017-11-01,28079024,0.24583333333333335,40.4193577,-3.7473445
9199,2017-11-02,28079024,0.24166666666666667,40.4193577,-3.7473445
9200,2017-11-03,28079024,0.25833333333333336,40.4193577,-3.7473445
9201,2017-11-04,28079024,0.1875,40.4193577,-3.7473445
9202,2017-11-05,28079024,0.21250000000000002,40.4193577,-3.7473445
9203,2017-11-06,28079024,0.2333333333333333,40.4193577,-3.7473445
9204,2017-11-07,28079024,0.29583333333333334,40.4193577,-3.7473445
9205,2017-11-08,28079024,0.25,40.4193577,-3.7473445
9206,2017-11-09,28079024,0.20000000000000004,40.4193577,-3.7473445
9207,2017-11-10,28079024,0.2916666666666667,40.4193577,-3.7473445
9208,2017-11-11,28079024,0.32083333333333336,40.4193577,-3.7473445
9209,2017-11-12,28079024,0.32083333333333336,40.4193577,-3.7473445
9210,2017-11-13,28079024,0.22083333333333333,40.4193577,-3.7473445
9211,2017-11-14,28079024,0.29583333333333334,40.4193577,-3.7473445
9212,2017-11-15,28079024,0.3958333333333333,40.4193577,-3.7473445
9213,2017-11-16,28079024,0.5041666666666667,40.4193577,-3.7473445
9214,2017-11-17,28079024,0.425,40.4193577,-3.7473445
9215,2017-11-18,28079024,0.375,40.4193577,-3.7473445
9216,2017-11-19,28079024,0.3125,40.4193577,-3.7473445
9217,2017-11-20,28079024,0.5041666666666667,40.4193577,-3.7473445
9218,2017-11-21,28079024,0.47500000000000003,40.4193577,-3.7473445
9219,2017-11-22,28079024,0.4791666666666667,40.4193577,-3.7473445
9220,2017-11-23,28079024,0.42083333333333334,40.4193577,-3.7473445
9221,2017-11-24,28079024,0.35833333333333334,40.4193577,-3.7473445
9222,2017-11-25,28079024,0.3666666666666667,40.4193577,-3.7473445
9223,2017-11-26,28079024,0.22916666666666666,40.4193577,-3.7473445
9224,2017-11-27,28079024,0.3458333333333334,40.4193577,-3.7473445
9225,2017-11-28,28079024,0.5875,40.4193577,-3.7473445
9226,2017-11-29,28079024,0.29583333333333334,40.4193577,-3.7473445
9227,2017-11-30,28079024,0.22916666666666666,40.4193577,-3.7473445
9228,2017-12-01,28079024,0.20833333333333334,40.4193577,-3.7473445
9229,2017-12-02,28079024,0.21250000000000002,40.4193577,-3.7473445
9230,2017-12-03,28079024,0.25833333333333336,40.4193577,-3.7473445
9231,2017-12-04,28079024,0.3416666666666666,40.4193577,-3.7473445
9232,2017-12-05,28079024,0.4083333333333334,40.4193577,-3.7473445
9233,2017-12-06,28079024,0.4916666666666667,40.4193577,-3.7473445
9234,2017-12-07,28079024,0.5416666666666666,40.4193577,-3.7473445
9235,2017-12-08,28079024,0.5416666666666666,40.4193577,-3.7473445
9236,2017-12-09,28079024,0.375,40.4193577,-3.7473445
9237,2017-12-10,28079024,0.15,40.4193577,-3.7473445
9238,2017-12-11,28079024,0.16666666666666666,40.4193577,-3.7473445
9239,2017-12-12,28079024,0.275,40.4193577,-3.7473445
9240,2017-12-13,28079024,0.3166666666666667,40.4193577,-3.7473445
9241,2017-12-14,28079024,0.19583333333333333,40.4193577,-3.7473445
9242,2017-12-15,28079024,0.17083333333333336,40.4193577,-3.7473445
9243,2017-12-16,28079024,0.26666666666666666,40.4193577,-3.7473445
9244,2017-12-17,28079024,0.21250000000000002,40.4193577,-3.7473445
9245,2017-12-18,28079024,0.3416666666666666,40.4193577,-3.7473445
9246,2017-12-19,28079024,0.3,40.4193577,-3.7473445
9247,2017-12-20,28079024,0.4666666666666666,40.4193577,-3.7473445
9248,2017-12-21,28079024,0.4083333333333334,40.4193577,-3.7473445
9249,2017-12-22,28079024,0.5666666666666667,40.4193577,-3.7473445
9250,2017-12-23,28079024,0.4166666666666667,40.4193577,-3.7473445
9251,2017-12-24,28079024,0.3125,40.4193577,-3.7473445
9252,2017-12-25,28079024,0.3625,40.4193577,-3.7473445
9253,2017-12-26,28079024,0.22916666666666666,40.4193577,-3.7473445
9254,2017-12-27,28079024,0.17916666666666667,40.4193577,-3.7473445
9255,2017-12-28,28079024,0.14583333333333334,40.4193577,-3.7473445
9256,2017-12-29,28079024,0.14583333333333334,40.4193577,-3.7473445
9257,2017-12-30,28079024,0.15833333333333335,40.4193577,-3.7473445
9258,2017-12-31,28079024,0.2333333333333333,40.4193577,-3.7473445
9259,2018-01-01,28079024,0.20000000000000004,40.4193577,-3.7473445
9260,2018-01-02,28079024,0.20000000000000004,40.4193577,-3.7473445
9261,2018-01-03,28079024,0.20000000000000004,40.4193577,-3.7473445
9262,2018-01-04,28079024,0.14583333333333334,40.4193577,-3.7473445
9263,2018-01-05,28079024,0.15416666666666667,40.4193577,-3.7473445
9264,2018-01-06,28079024,0.2041666666666667,40.4193577,-3.7473445
9265,2018-01-07,28079024,0.21250000000000002,40.4193577,-3.7473445
9266,2018-01-08,28079024,0.2791666666666667,40.4193577,-3.7473445
9267,2018-01-09,28079024,0.3458333333333334,40.4193577,-3.7473445
9268,2018-01-10,28079024,0.23750000000000002,40.4193577,-3.7473445
9269,2018-01-11,28079024,0.20000000000000004,40.4193577,-3.7473445
9270,2018-01-12,28079024,0.27499999999999997,40.4193577,-3.7473445
9271,2018-01-13,28079024,0.37083333333333335,40.4193577,-3.7473445
9272,2018-01-14,28079024,0.22083333333333333,40.4193577,-3.7473445
9273,2018-01-15,28079024,0.2833333333333333,40.4193577,-3.7473445
9274,2018-01-16,28079024,0.26666666666666666,40.4193577,-3.7473445
9275,2018-01-17,28079024,0.30833333333333335,40.4193577,-3.7473445
9276,2018-01-18,28079024,0.3625,40.4193577,-3.7473445
9277,2018-01-19,28079024,0.3875,40.4193577,-3.7473445
9278,2018-01-20,28079024,0.31666666666666665,40.4193577,-3.7473445
9279,2018-01-21,28079024,0.24166666666666667,40.4193577,-3.7473445
9280,2018-01-22,28079024,0.33749999999999997,40.4193577,-3.7473445
9281,2018-01-23,28079024,0.3666666666666667,40.4193577,-3.7473445
9282,2018-01-24,28079024,0.4041666666666666,40.4193577,-3.7473445
9283,2018-01-25,28079024,0.325,40.4193577,-3.7473445
9284,2018-01-26,28079024,0.2041666666666667,40.4193577,-3.7473445
9285,2018-01-27,28079024,0.20000000000000004,40.4193577,-3.7473445
9286,2018-01-28,28079024,0.20000000000000004,40.4193577,-3.7473445
9287,2018-01-29,28079024,0.2833333333333333,40.4193577,-3.7473445
9288,2018-01-30,28079024,0.325,40.4193577,-3.7473445
9289,2018-01-31,28079024,0.3875,40.4193577,-3.7473445
9290,2018-02-01,28079024,0.37083333333333335,40.4193577,-3.7473445
9291,2018-02-02,28079024,0.20833333333333334,40.4193577,-3.7473445
9292,2018-02-03,28079024,0.22083333333333333,40.4193577,-3.7473445
9293,2018-02-04,28079024,0.20000000000000004,40.4193577,-3.7473445
9294,2018-02-05,28079024,0.20833333333333334,40.4193577,-3.7473445
9295,2018-02-06,28079024,0.22083333333333335,40.4193577,-3.7473445
9296,2018-02-07,28079024,0.23333333333333336,40.4193577,-3.7473445
9297,2018-02-08,28079024,0.225,40.4193577,-3.7473445
9298,2018-02-09,28079024,0.3416666666666666,40.4193577,-3.7473445
9299,2018-02-10,28079024,0.225,40.4193577,-3.7473445
9300,2018-02-11,28079024,0.25416666666666665,40.4193577,-3.7473445
9301,2018-02-12,28079024,0.1875,40.4193577,-3.7473445
9302,2018-02-13,28079024,0.23750000000000002,40.4193577,-3.7473445
9303,2018-02-14,28079024,0.19583333333333333,40.4193577,-3.7473445
9304,2018-02-15,28079024,0.225,40.4193577,-3.7473445
9305,2018-02-16,28079024,0.26666666666666666,40.4193577,-3.7473445
9306,2018-02-17,28079024,0.2791666666666667,40.4193577,-3.7473445
9307,2018-02-18,28079024,0.20000000000000004,40.4193577,-3.7473445
9308,2018-02-19,28079024,0.20833333333333334,40.4193577,-3.7473445
9309,2018-02-20,28079024,0.16666666666666666,40.4193577,-3.7473445
9310,2018-02-21,28079024,0.20000000000000004,40.4193577,-3.7473445
9311,2018-02-22,28079024,0.24166666666666667,40.4193577,-3.7473445
9312,2018-02-23,28079024,0.23750000000000002,40.4193577,-3.7473445
9313,2018-02-24,28079024,0.28750000000000003,40.4193577,-3.7473445
9314,2018-02-25,28079024,0.32083333333333336,40.4193577,-3.7473445
9315,2018-02-26,28079024,0.3458333333333334,40.4193577,-3.7473445
9316,2018-02-27,28079024,0.25833333333333336,40.4193577,-3.7473445
9317,2018-02-28,28079024,0.24583333333333335,40.4193577,-3.7473445
9318,2018-03-01,28079024,0.16666666666666666,40.4193577,-3.7473445
9319,2018-03-02,28079024,0.25833333333333336,40.4193577,-3.7473445
9320,2018-03-03,28079024,0.1416666666666667,40.4193577,-3.7473445
9321,2018-03-04,28079024,0.16666666666666666,40.4193577,-3.7473445
9322,2018-03-05,28079024,0.17500000000000002,40.4193577,-3.7473445
9323,2018-03-06,28079024,0.19583333333333333,40.4193577,-3.7473445
9324,2018-03-07,28079024,0.20833333333333334,40.4193577,-3.7473445
9325,2018-03-08,28079024,0.225,40.4193577,-3.7473445
9326,2018-03-09,28079024,0.225,40.4193577,-3.7473445
9327,2018-03-10,28079024,0.19166666666666668,40.4193577,-3.7473445
9328,2018-03-11,28079024,0.19583333333333333,40.4193577,-3.7473445
9329,2018-03-12,28079024,0.20000000000000004,40.4193577,-3.7473445
9330,2018-03-13,28079024,0.2041666666666667,40.4193577,-3.7473445
9331,2018-03-14,28079024,0.20833333333333334,40.4193577,-3.7473445
9332,2018-03-15,28079024,0.20000000000000004,40.4193577,-3.7473445
9333,2018-03-16,28079024,0.19583333333333333,40.4193577,-3.7473445
9334,2018-03-17,28079024,0.16666666666666666,40.4193577,-3.7473445
9335,2018-03-18,28079024,0.20000000000000004,40.4193577,-3.7473445
9336,2018-03-19,28079024,0.19583333333333333,40.4193577,-3.7473445
9337,2018-03-20,28079024,0.22083333333333333,40.4193577,-3.7473445
9338,2018-03-21,28079024,0.20000000000000004,40.4193577,-3.7473445
9339,2018-03-22,28079024,0.21250000000000002,40.4193577,-3.7473445
9340,2018-03-23,28079024,0.22083333333333333,40.4193577,-3.7473445
9341,2018-03-24,28079024,0.1875,40.4193577,-3.7473445
9342,2018-03-25,28079024,0.20000000000000004,40.4193577,-3.7473445
9343,2018-03-26,28079024,0.2041666666666667,40.4193577,-3.7473445
9344,2018-03-27,28079024,0.1625,40.4193577,-3.7473445
9345,2018-03-28,28079024,0.14583333333333334,40.4193577,-3.7473445
9346,2018-03-29,28079024,0.1375,40.4193577,-3.7473445
9347,2018-03-30,28079024,0.20000000000000004,40.4193577,-3.7473445
9348,2018-03-31,28079024,0.20000000000000004,40.4193577,-3.7473445
9349,2018-04-01,28079024,0.20833333333333334,40.4193577,-3.7473445
9350,2018-04-02,28079024,0.2041666666666667,40.4193577,-3.7473445
9351,2018-04-03,28079024,0.16666666666666666,40.4193577,-3.7473445
9352,2018-04-04,28079024,0.20000000000000004,40.4193577,-3.7473445
9353,2018-04-05,28079024,0.24166666666666667,40.4193577,-3.7473445
9354,2018-04-06,28079024,0.25,40.4193577,-3.7473445
9355,2018-04-07,28079024,0.1125,40.4193577,-3.7473445
9356,2018-04-08,28079024,0.10416666666666667,40.4193577,-3.7473445
9357,2018-04-09,28079024,0.10833333333333334,40.4193577,-3.7473445
9358,2018-04-10,28079024,0.1375,40.4193577,-3.7473445
9359,2018-04-11,28079024,0.1375,40.4193577,-3.7473445
9360,2018-04-12,28079024,0.14583333333333334,40.4193577,-3.7473445
9361,2018-04-13,28079024,0.16666666666666666,40.4193577,-3.7473445
9362,2018-04-14,28079024,0.21666666666666667,40.4193577,-3.7473445
9363,2018-04-15,28079024,0.1875,40.4193577,-3.7473445
9364,2018-04-16,28079024,0.20000000000000004,40.4193577,-3.7473445
9365,2018-04-17,28079024,0.24583333333333335,40.4193577,-3.7473445
9366,2018-04-18,28079024,0.2708333333333333,40.4193577,-3.7473445
9367,2018-04-19,28079024,0.21250000000000002,40.4193577,-3.7473445
9368,2018-04-20,28079024,0.2041666666666667,40.4193577,-3.7473445
9369,2018-04-21,28079024,0.20000000000000004,40.4193577,-3.7473445
9370,2018-04-22,28079024,0.21666666666666667,40.4193577,-3.7473445
9371,2018-04-23,28079024,0.21250000000000002,40.4193577,-3.7473445
9372,2018-04-24,28079024,0.225,40.4193577,-3.7473445
9373,2018-04-25,28079024,0.21666666666666667,40.4193577,-3.7473445
9374,2018-04-26,28079024,0.20833333333333334,40.4193577,-3.7473445
9375,2018-04-27,28079024,0.20000000000000004,40.4193577,-3.7473445
9376,2018-04-28,28079024,0.20000000000000004,40.4193577,-3.7473445
9377,2018-04-29,28079024,0.20000000000000004,40.4193577,-3.7473445
9378,2018-04-30,28079024,0.20000000000000004,40.4193577,-3.7473445
9379,2018-05-01,28079024,0.20000000000000004,40.4193577,-3.7473445
9380,2018-05-02,28079024,0.20000000000000004,40.4193577,-3.7473445
9381,2018-05-03,28079024,0.2041666666666667,40.4193577,-3.7473445
9382,2018-05-04,28079024,0.20000000000000004,40.4193577,-3.7473445
9383,2018-05-05,28079024,0.20000000000000004,40.4193577,-3.7473445
9384,2018-05-06,28079024,0.20000000000000004,40.4193577,-3.7473445
9385,2018-05-07,28079024,0.22916666666666666,40.4193577,-3.7473445
9386,2018-05-08,28079024,0.225,40.4193577,-3.7473445
9387,2018-05-09,28079024,0.225,40.4193577,-3.7473445
9388,2018-05-10,28079024,0.2041666666666667,40.4193577,-3.7473445
9389,2018-05-11,28079024,0.22083333333333333,40.4193577,-3.7473445
9390,2018-05-12,28079024,0.20000000000000004,40.4193577,-3.7473445
9391,2018-05-13,28079024,0.20000000000000004,40.4193577,-3.7473445
9392,2018-05-14,28079024,0.20000000000000004,40.4193577,-3.7473445
9393,2018-05-15,28079024,0.20000000000000004,40.4193577,-3.7473445
9394,2018-05-16,28079024,0.2041666666666667,40.4193577,-3.7473445
9395,2018-05-17,28079024,0.20833333333333334,40.4193577,-3.7473445
9396,2018-05-18,28079024,0.21250000000000002,40.4193577,-3.7473445
9397,2018-05-19,28079024,0.20000000000000004,40.4193577,-3.7473445
9398,2018-05-20,28079024,0.20000000000000004,40.4193577,-3.7473445
9399,2018-05-21,28079024,0.20833333333333334,40.4193577,-3.7473445
9400,2018-05-22,28079024,0.21666666666666667,40.4193577,-3.7473445
9401,2018-05-23,28079024,0.23333333333333336,40.4193577,-3.7473445
9402,2018-05-24,28079024,0.21250000000000002,40.4193577,-3.7473445
9403,2018-05-25,28079024,0.20000000000000004,40.4193577,-3.7473445
9404,2018-05-26,28079024,0.20000000000000004,40.4193577,-3.7473445
9405,2018-05-27,28079024,0.19583333333333333,40.4193577,-3.7473445
9406,2018-05-28,28079024,0.20000000000000004,40.4193577,-3.7473445
9407,2018-05-29,28079024,0.22916666666666666,40.4193577,-3.7473445
9408,2018-05-30,28079024,0.2041666666666667,40.4193577,-3.7473445
9409,2018-05-31,28079024,0.20000000000000004,40.4193577,-3.7473445
9410,2018-06-01,28079024,0.21666666666666667,40.4193577,-3.7473445
9411,2018-06-02,28079024,0.20000000000000004,40.4193577,-3.7473445
9412,2018-06-03,28079024,0.20833333333333334,40.4193577,-3.7473445
9413,2018-06-04,28079024,0.17083333333333336,40.4193577,-3.7473445
9414,2018-06-05,28079024,0.17500000000000002,40.4193577,-3.7473445
9415,2018-06-06,28079024,0.17916666666666667,40.4193577,-3.7473445
9416,2018-06-07,28079024,0.225,40.4193577,-3.7473445
9417,2018-06-08,28079024,0.2041666666666667,40.4193577,-3.7473445
9418,2018-06-09,28079024,0.19583333333333333,40.4193577,-3.7473445
9419,2018-06-10,28079024,0.18333333333333335,40.4193577,-3.7473445
9420,2018-06-11,28079024,0.20000000000000004,40.4193577,-3.7473445
9421,2018-06-12,28079024,0.19583333333333333,40.4193577,-3.7473445
9422,2018-06-13,28079024,0.2041666666666667,40.4193577,-3.7473445
9423,2018-06-14,28079024,0.19166666666666668,40.4193577,-3.7473445
9424,2018-06-15,28079024,0.21250000000000002,40.4193577,-3.7473445
9425,2018-06-16,28079024,0.16666666666666666,40.4193577,-3.7473445
9426,2018-06-17,28079024,0.20000000000000004,40.4193577,-3.7473445
9427,2018-06-18,28079024,0.19999999999999998,40.4193577,-3.7473445
9428,2018-06-19,28079024,0.2041666666666667,40.4193577,-3.7473445
9429,2018-06-20,28079024,0.21250000000000002,40.4193577,-3.7473445
9430,2018-06-21,28079024,0.21250000000000002,40.4193577,-3.7473445
9431,2018-06-22,28079024,0.21666666666666667,40.4193577,-3.7473445
9432,2018-06-23,28079024,0.20000000000000004,40.4193577,-3.7473445
9433,2018-06-24,28079024,0.20000000000000004,40.4193577,-3.7473445
9434,2018-06-25,28079024,0.21250000000000002,40.4193577,-3.7473445
9435,2018-06-26,28079024,0.20833333333333334,40.4193577,-3.7473445
9436,2018-06-27,28079024,0.15416666666666667,40.4193577,-3.7473445
9437,2018-06-28,28079024,0.1375,40.4193577,-3.7473445
9438,2018-06-29,28079024,0.12916666666666668,40.4193577,-3.7473445
9439,2018-06-30,28079024,0.1375,40.4193577,-3.7473445
9440,2018-07-01,28079024,0.10000000000000002,40.4193577,-3.7473445
9441,2018-07-02,28079024,0.10833333333333334,40.4193577,-3.7473445
9442,2018-07-03,28079024,0.12916666666666668,40.4193577,-3.7473445
9443,2018-07-04,28079024,0.14583333333333334,40.4193577,-3.7473445
9444,2018-07-05,28079024,0.125,40.4193577,-3.7473445
9445,2018-07-06,28079024,0.1416666666666667,40.4193577,-3.7473445
9446,2018-07-07,28079024,0.15416666666666667,40.4193577,-3.7473445
9447,2018-07-08,28079024,0.12916666666666668,40.4193577,-3.7473445
9448,2018-07-09,28079024,0.14583333333333334,40.4193577,-3.7473445
9449,2018-07-10,28079024,0.16666666666666666,40.4193577,-3.7473445
9450,2018-07-11,28079024,0.17083333333333336,40.4193577,-3.7473445
9451,2018-07-12,28079024,0.1416666666666667,40.4193577,-3.7473445
9452,2018-07-13,28079024,0.15,40.4193577,-3.7473445
9453,2018-07-14,28079024,0.15,40.4193577,-3.7473445
9454,2018-07-15,28079024,0.11666666666666668,40.4193577,-3.7473445
9455,2018-07-16,28079024,0.10833333333333334,40.4193577,-3.7473445
9456,2018-07-17,28079024,0.1375,40.4193577,-3.7473445
9457,2018-07-18,28079024,0.1416666666666667,40.4193577,-3.7473445
9458,2018-07-19,28079024,0.15416666666666667,40.4193577,-3.7473445
9459,2018-07-20,28079024,0.14583333333333334,40.4193577,-3.7473445
