,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_42,ensayo_42,ensayo_42,ensayo_42,ensayo_44,ensayo_44,ensayo_44,ensayo_44,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9
2016-08-07 13:00:00,1.0,1.0,2.0,1.0,1.0,1.0,12.0,19.0,11.0,11.0,8.0,13.0,14.0,16.0,11.0,19.0,14.0,13.0,18.0,14.0,21.0,8.0,13.0,11.0,6.0,9.0,4.0,4.0,4.0,4.0,16.0,16.0,10.0,9.0,6.0,4.0,8.0,6.0,6.0,4.0,19.0,11.0,6.0,6.0,4.0,6.0,102.0,106.0,114.0,90.5,94.0,88.0,90.0,98.0,89.0,90.0,96.0,110.0,80.0,107.0,120.0,111.0,93.0,106.0,99.0,96.0,90.0,114.0,85.0,0.1,0.1,0.1,0.6,0.1,0.1,0.2,0.1,6.0,5.8,5.4,5.9,0.1,0.4,0.5,0.5,0.8,0.1,0.1,0.2,0.2,0.3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,8.0,4.0,7.0,2.0,2.0,2.0,2.0,11.0,10.0,7.0,7.0,4.0,2.0,6.0,4.0,4.0,2.0,14.0,9.0,4.0,4.0,2.0,3.0,26.0,6.0,2.0,3.0,7.0,12.0,10.0,10.0
2016-08-07 14:00:00,1.0,1.0,2.0,1.0,1.0,1.0,14.0,17.0,6.0,13.0,9.0,12.0,17.0,12.0,21.0,8.0,16.0,11.0,14.0,17.0,17.0,5.0,15.0,7.0,4.0,8.0,4.0,4.0,3.0,4.0,9.0,12.0,9.0,8.0,6.0,3.0,7.0,7.0,6.0,3.0,14.0,6.0,5.0,5.0,4.0,6.0,106.0,103.0,118.0,88.0,94.0,87.0,92.0,94.0,93.0,94.0,101.0,110.0,78.0,113.0,120.0,115.0,94.0,108.0,109.0,99.0,94.0,122.0,85.0,0.1,0.1,0.1,0.7,0.1,0.1,0.1,0.1,6.0,5.8,5.3,6.0,0.1,0.4,0.4,0.5,0.8,0.1,0.1,0.2,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,6.0,2.0,2.0,1.0,2.0,6.0,7.0,6.0,6.0,4.0,1.0,5.0,4.0,4.0,1.0,11.0,4.0,3.0,3.0,2.0,3.0,21.0,3.0,2.0,5.0,2.0,11.0,9.0,4.0
2016-08-07 15:00:00,1.0,1.0,2.0,1.0,1.0,1.0,13.0,16.0,8.0,11.0,3.0,7.0,13.0,17.0,20.0,7.0,14.0,8.0,10.0,13.0,15.0,12.0,18.0,8.0,4.0,6.0,5.0,4.0,3.0,4.0,9.0,12.0,9.0,7.0,5.0,3.0,7.0,4.0,4.0,3.0,16.0,8.0,5.0,5.0,4.0,5.0,106.0,100.0,111.0,94.0,90.0,88.0,92.0,92.0,96.0,95.0,101.0,112.0,84.0,111.0,116.0,108.0,90.0,106.5,111.0,102.0,91.0,129.0,84.0,0.1,0.1,0.1,0.5,0.1,0.1,0.2,0.1,6.0,5.7,5.3,6.0,0.1,0.4,0.4,0.5,0.8,0.1,0.1,0.2,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,3.0,2.0,1.0,2.0,6.0,7.0,6.0,5.0,3.0,1.0,5.0,2.0,2.0,1.0,11.0,6.0,3.0,3.0,2.0,3.0,7.0,1.0,2.0,5.0,9.0,6.0,5.0,1.0
2016-08-07 16:00:00,1.0,1.0,2.0,1.0,1.0,1.0,15.0,8.0,8.0,8.0,10.0,6.0,14.0,14.0,9.0,9.0,13.0,9.0,9.0,7.0,12.0,12.0,21.0,7.0,4.0,7.0,4.0,4.0,4.0,4.0,9.0,11.0,9.0,8.0,5.0,3.0,8.0,5.0,4.0,3.0,13.0,7.0,5.0,6.0,4.0,5.0,107.0,107.0,111.0,101.0,88.0,95.0,93.0,95.0,94.0,98.0,100.0,111.0,86.0,111.0,116.0,105.0,95.0,109.5,118.0,102.0,89.0,124.0,88.0,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.1,6.0,5.7,5.3,5.9,0.1,0.4,0.4,0.5,0.8,0.1,0.1,0.2,0.2,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,3.0,1.0,5.0,2.0,2.0,1.0,10.0,5.0,3.0,4.0,2.0,3.0,6.0,6.0,1.0,2.0,6.0,9.0,8.0,4.0
2016-08-07 17:00:00,1.0,1.0,2.0,1.0,1.0,1.0,16.0,7.0,7.0,11.0,4.0,8.0,10.0,9.0,19.0,9.0,9.0,9.0,16.0,7.0,16.0,14.0,19.0,8.0,6.0,6.0,4.0,4.0,4.0,4.0,11.0,17.0,8.0,8.0,7.0,4.0,9.0,5.0,4.0,3.0,19.0,7.0,5.0,6.0,3.0,6.0,106.0,110.0,115.0,103.0,91.0,103.0,97.0,97.0,96.0,103.0,101.0,112.0,94.0,113.0,122.0,113.0,100.0,114.0,125.0,106.0,93.0,120.0,89.0,0.1,0.1,0.1,0.9,0.1,0.1,0.2,0.1,6.0,5.7,5.3,5.9,0.1,0.4,0.4,0.5,0.8,0.1,0.1,0.2,0.2,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,2.0,2.0,2.0,2.0,8.0,9.0,6.0,6.0,5.0,2.0,6.0,3.0,2.0,1.0,14.0,5.0,3.0,4.0,1.0,4.0,6.0,6.0,5.0,3.0,8.0,8.0,6.0,7.0
2016-08-07 18:00:00,1.0,1.0,2.0,1.0,1.0,1.0,17.0,16.0,9.0,12.0,4.0,5.0,14.0,14.0,12.0,6.0,10.0,13.0,12.0,9.0,13.0,16.0,19.0,9.0,6.0,7.0,5.0,5.0,4.0,4.0,14.0,19.0,7.0,11.0,9.0,5.0,10.0,5.0,5.0,3.0,21.0,10.0,5.0,6.0,4.0,6.0,102.0,108.0,114.0,98.5,92.0,107.0,94.0,95.0,94.0,105.0,101.0,110.0,99.0,111.0,119.0,113.0,100.0,113.5,126.0,104.0,106.0,123.0,90.0,0.1,0.1,0.1,0.7,0.1,0.1,0.2,0.1,6.0,5.7,5.2,5.9,0.1,0.4,0.4,0.5,0.8,0.1,0.1,0.2,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,5.0,3.0,3.0,2.0,2.0,11.0,13.0,5.0,9.0,7.0,3.0,7.0,3.0,3.0,1.0,16.0,8.0,3.0,4.0,2.0,4.0,5.0,3.0,4.0,3.0,10.0,6.0,6.0,4.0
2016-08-07 19:00:00,1.0,1.0,2.0,1.0,1.0,1.0,10.0,9.0,13.0,13.0,4.0,12.0,11.0,14.0,8.0,5.0,11.0,10.0,15.0,4.0,13.0,22.0,15.0,24.0,16.0,12.0,6.0,11.0,5.0,4.0,28.0,20.0,13.0,16.0,17.0,8.0,17.0,8.0,10.0,4.0,30.0,14.0,9.0,11.0,5.0,9.0,88.0,99.0,104.0,94.0,84.0,105.0,91.0,90.0,90.0,94.0,96.0,100.0,89.0,100.0,113.0,102.0,106.0,105.5,123.0,97.0,101.0,122.0,89.0,0.1,0.1,0.1,0.5,0.1,0.1,0.3,0.1,6.0,5.6,5.3,5.9,0.1,0.4,0.4,0.5,0.8,0.1,0.1,0.2,0.2,0.3,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,19.0,14.0,10.0,4.0,9.0,3.0,2.0,23.0,15.0,11.0,13.0,14.0,6.0,14.0,6.0,8.0,2.0,25.0,12.0,7.0,9.0,3.0,7.0,9.0,2.0,6.0,8.0,6.0,12.0,9.0,2.0
2016-08-07 20:00:00,1.0,1.0,2.0,1.0,1.0,1.0,8.0,14.0,20.0,10.0,14.0,13.0,13.0,14.0,9.0,16.0,30.0,14.0,20.0,4.0,13.0,29.0,24.0,47.0,39.0,68.0,8.0,38.0,43.0,4.0,99.0,55.0,75.0,37.0,86.0,27.0,89.0,11.0,32.0,5.0,140.0,23.0,14.0,25.0,6.0,43.0,67.0,71.0,47.0,85.5,55.0,73.0,97.0,49.0,60.0,48.0,71.0,45.0,59.0,32.0,103.0,69.0,105.0,29.0,99.0,84.0,71.0,109.0,65.0,0.1,0.1,0.6,2.3,0.1,0.1,0.7,0.4,6.5,5.7,5.4,6.2,0.2,0.4,0.5,0.8,0.8,0.1,0.3,0.3,0.2,0.3,2.0,2.0,4.0,1.0,2.0,1.0,1.0,17.0,5.0,9.0,1.0,11.0,1.0,7.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,2.0,44.0,36.0,62.0,6.0,35.0,41.0,2.0,73.0,47.0,61.0,35.0,69.0,25.0,78.0,9.0,30.0,3.0,109.0,21.0,12.0,23.0,4.0,40.0,8.0,7.0,7.0,7.0,5.0,21.0,5.0,3.0
2016-08-07 21:00:00,1.0,1.0,2.0,1.0,1.0,1.0,18.0,17.0,21.0,15.0,19.0,22.0,21.0,21.0,24.0,23.0,42.0,29.0,28.0,4.0,27.0,31.0,35.0,99.0,44.0,195.0,6.0,19.0,69.0,3.0,32.0,100.0,128.0,71.0,154.0,34.0,121.0,119.0,87.0,4.0,141.0,12.0,39.0,57.0,13.0,65.0,28.0,60.0,4.0,86.0,65.0,33.0,94.0,77.0,21.0,7.0,42.0,3.0,43.0,12.0,20.0,16.0,97.0,14.0,99.0,47.0,31.0,85.0,38.0,0.3,0.1,2.6,6.4,0.2,0.1,2.0,1.9,6.5,5.7,5.5,6.6,0.2,0.4,0.6,1.1,0.9,0.1,0.1,0.4,0.2,0.3,8.0,2.0,50.0,1.0,1.0,2.0,1.0,4.0,9.0,18.0,3.0,25.0,3.0,17.0,11.0,8.0,1.0,25.0,1.0,1.0,2.0,1.0,3.0,87.0,41.0,118.0,4.0,17.0,66.0,1.0,26.0,86.0,100.0,66.0,116.0,29.0,95.0,102.0,75.0,2.0,103.0,10.0,37.0,54.0,11.0,60.0,10.0,8.0,6.0,13.0,8.0,26.0,7.0,9.0
2016-08-07 22:00:00,4.0,1.0,2.0,1.0,1.0,1.0,24.0,8.0,25.0,24.0,15.0,18.0,21.0,31.0,37.0,16.0,43.0,18.0,28.0,7.0,35.0,24.0,44.0,61.0,18.0,159.0,5.0,12.0,35.0,4.0,16.0,70.0,90.0,91.0,196.0,26.0,191.0,72.0,95.0,5.0,92.0,19.0,42.0,51.0,9.0,19.0,38.0,73.0,25.0,77.0,66.0,59.0,86.0,84.0,28.0,25.0,24.0,1.0,44.0,6.0,50.0,14.0,87.0,33.5,97.0,41.0,25.0,75.0,73.0,0.1,0.1,3.0,8.2,0.1,0.1,2.2,2.9,6.3,5.7,5.6,6.6,0.1,0.4,0.6,1.1,0.8,0.1,0.1,0.5,0.3,0.3,2.0,1.0,37.0,1.0,1.0,2.0,1.0,4.0,6.0,16.0,5.0,46.0,2.0,50.0,6.0,9.0,1.0,15.0,1.0,1.0,2.0,1.0,1.0,58.0,16.0,102.0,3.0,10.0,32.0,2.0,10.0,61.0,65.0,83.0,125.0,23.0,114.0,63.0,81.0,3.0,69.0,17.0,40.0,48.0,7.0,17.0,24.0,7.0,11.0,19.0,8.0,33.0,10.0,12.0
2016-08-07 23:00:00,3.0,1.0,2.0,1.0,1.0,1.0,22.0,12.0,19.0,15.0,12.0,14.0,15.0,31.0,31.0,11.0,44.0,17.0,21.0,14.0,15.0,16.0,47.0,34.0,11.0,50.0,4.0,14.0,29.0,3.0,9.0,90.0,34.0,131.0,72.0,18.0,116.0,18.0,37.0,6.0,85.0,18.0,24.0,55.0,14.0,18.0,54.0,70.0,43.0,70.5,64.0,59.0,88.0,80.0,19.0,48.0,5.0,37.0,48.0,8.0,74.0,45.0,86.0,24.0,91.0,53.0,26.0,66.0,69.0,0.1,0.1,1.8,9.9,0.1,0.1,1.2,3.0,6.0,5.7,5.7,6.9,0.1,0.4,0.7,1.3,0.8,0.1,0.1,0.3,0.3,0.3,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,11.0,4.0,17.0,7.0,1.0,15.0,2.0,1.0,1.0,12.0,1.0,1.0,4.0,1.0,1.0,32.0,9.0,48.0,2.0,11.0,27.0,1.0,6.0,73.0,28.0,105.0,61.0,16.0,93.0,15.0,35.0,4.0,67.0,16.0,22.0,49.0,12.0,16.0,13.0,10.0,7.0,16.0,8.0,24.0,16.0,8.0
2016-08-08 00:00:00,1.0,1.0,2.0,1.0,1.0,1.0,20.0,13.0,19.0,15.0,11.0,8.0,13.0,33.0,16.0,20.0,30.0,10.0,15.0,17.0,14.0,10.0,30.0,27.0,7.0,43.0,6.0,14.0,17.0,4.0,6.0,52.0,24.0,48.0,32.0,13.0,82.0,8.0,32.0,6.0,93.0,12.0,26.0,83.0,15.0,24.0,54.0,70.0,40.0,65.5,58.0,66.0,87.0,83.0,38.0,43.0,35.0,47.0,48.0,18.0,73.0,36.0,79.0,13.5,89.0,48.0,5.0,73.0,59.0,0.1,0.1,2.5,8.4,0.1,0.1,1.4,1.6,6.0,5.7,5.7,7.6,0.1,0.4,0.7,0.9,0.8,0.1,0.1,0.2,0.2,0.3,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,11.0,1.0,1.0,1.0,16.0,1.0,1.0,10.0,1.0,1.0,25.0,5.0,40.0,4.0,11.0,15.0,2.0,4.0,46.0,21.0,45.0,30.0,11.0,65.0,6.0,30.0,4.0,68.0,10.0,24.0,68.0,13.0,22.0,14.0,7.0,6.0,12.0,6.0,22.0,22.0,7.0
2016-08-08 01:00:00,1.0,1.0,1.0,1.0,1.0,1.0,19.0,19.0,23.0,24.0,10.0,12.0,17.0,23.0,13.0,12.0,24.0,8.0,18.0,6.0,13.0,30.0,20.0,23.0,7.0,28.0,6.0,6.0,7.0,4.0,5.0,28.0,36.0,37.0,35.0,11.0,50.0,4.0,27.0,4.0,21.0,10.0,10.0,30.0,16.0,16.0,59.0,66.0,42.0,69.0,63.0,73.0,86.0,82.0,58.0,33.0,33.0,37.0,43.0,22.0,71.0,34.0,82.0,65.5,81.0,61.0,42.0,63.0,66.0,0.1,0.1,1.3,7.2,0.1,0.1,0.6,0.9,6.1,5.7,5.6,9.0,0.1,0.4,0.7,1.7,0.8,0.1,0.1,0.2,0.3,0.3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,20.0,5.0,26.0,4.0,4.0,5.0,2.0,3.0,23.0,34.0,35.0,33.0,9.0,47.0,2.0,25.0,2.0,15.0,8.0,8.0,28.0,14.0,14.0,2.0,2.0,12.0,4.0,11.0,18.0,16.0,9.0
2016-08-08 02:00:00,1.0,1.0,2.0,1.0,1.0,1.0,22.0,20.0,18.0,20.0,3.0,14.0,20.0,20.0,18.0,5.0,26.0,8.0,20.0,10.0,19.0,31.0,11.0,8.0,10.0,28.0,7.0,5.0,7.0,4.0,6.0,34.0,22.0,29.0,25.0,11.0,31.0,7.0,19.0,4.0,12.0,7.0,8.0,19.0,13.0,10.0,71.0,60.0,43.0,62.5,66.0,74.0,85.0,77.0,46.0,42.0,39.0,54.0,40.0,38.0,64.0,46.0,85.0,73.5,73.0,60.0,51.0,60.0,70.0,0.1,0.1,2.2,48.2,0.1,0.1,0.8,0.9,6.3,5.6,5.5,13.8,0.1,0.4,0.6,1.6,0.8,0.1,0.1,0.2,0.2,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,8.0,26.0,5.0,3.0,5.0,2.0,4.0,29.0,20.0,27.0,22.0,9.0,29.0,5.0,17.0,2.0,7.0,5.0,6.0,17.0,11.0,8.0,7.0,4.0,5.0,1.0,11.0,14.0,10.0,8.0
2016-08-08 03:00:00,2.0,1.0,2.0,1.0,1.0,1.0,21.0,12.0,17.0,22.0,4.0,15.0,20.0,25.0,23.0,5.0,28.0,9.0,16.0,13.0,16.0,16.0,13.0,18.0,7.0,20.0,6.0,5.0,7.0,5.0,7.0,26.0,28.0,16.0,24.0,9.0,25.0,12.0,12.0,4.0,15.0,7.0,13.0,21.0,11.0,12.0,55.0,59.0,50.0,63.5,71.0,72.0,76.0,73.0,49.0,34.0,50.0,46.0,42.0,44.0,57.0,54.0,86.0,71.5,70.0,54.0,50.0,61.0,71.0,0.1,0.1,1.8,10.6,0.1,0.1,0.4,0.2,6.3,5.7,5.5,7.5,0.1,0.4,0.6,1.1,0.8,0.1,0.1,0.2,0.2,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,16.0,5.0,18.0,4.0,3.0,5.0,3.0,5.0,21.0,26.0,14.0,22.0,7.0,23.0,10.0,10.0,2.0,10.0,5.0,11.0,19.0,9.0,10.0,13.0,8.0,5.0,4.0,8.0,17.0,7.0,6.0
2016-08-08 04:00:00,1.0,1.0,2.0,1.0,1.0,1.0,17.0,11.0,15.0,18.0,9.0,19.0,23.0,20.0,19.0,10.0,24.0,14.0,17.0,14.0,13.0,21.0,10.0,34.0,10.0,23.0,6.0,6.0,6.0,5.0,12.0,26.0,40.0,19.0,31.0,7.0,29.0,12.0,19.0,4.0,16.0,7.0,17.0,27.0,11.0,11.0,29.0,55.0,47.0,64.0,68.0,71.0,71.0,68.0,44.0,22.0,49.0,43.0,46.0,44.0,60.0,43.0,85.0,67.0,70.0,39.0,43.0,59.0,74.0,0.1,0.1,0.5,2.8,0.1,0.1,0.2,0.1,6.2,5.7,5.5,7.2,0.1,0.4,0.6,0.7,0.8,0.1,0.1,0.2,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,32.0,8.0,21.0,4.0,4.0,4.0,3.0,9.0,21.0,37.0,17.0,29.0,5.0,26.0,10.0,17.0,2.0,11.0,5.0,15.0,25.0,9.0,9.0,11.0,5.0,7.0,6.0,15.0,13.0,2.0,8.0
2016-08-08 05:00:00,4.0,1.0,2.0,1.0,1.0,1.0,16.0,15.0,20.0,17.0,11.0,22.0,15.0,21.0,23.0,14.0,21.0,13.0,18.0,16.0,9.0,14.0,11.0,45.0,35.0,34.0,10.0,6.0,17.0,4.0,34.0,48.0,105.0,32.0,43.0,9.0,33.0,17.0,31.0,4.0,23.0,14.0,32.0,37.0,14.0,14.0,26.0,23.0,38.0,63.0,61.0,57.0,77.0,53.0,30.0,7.0,40.0,34.0,42.0,42.0,58.0,26.0,80.0,65.0,54.0,23.0,37.0,54.0,76.0,1.7,0.1,1.8,5.8,0.2,0.1,1.1,0.2,6.6,5.7,5.6,7.1,0.1,0.4,0.6,0.7,0.9,0.1,0.1,0.3,0.3,0.3,3.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,30.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,40.0,32.0,32.0,8.0,4.0,15.0,2.0,23.0,37.0,59.0,29.0,40.0,7.0,30.0,14.0,29.0,2.0,15.0,12.0,29.0,35.0,12.0,12.0,9.0,2.0,5.0,6.0,8.0,16.0,4.0,8.0
2016-08-08 06:00:00,10.0,1.0,3.0,1.0,1.0,1.0,36.0,14.0,27.0,25.0,7.0,22.0,27.0,22.0,21.0,6.0,22.0,19.0,15.0,12.0,10.0,17.0,21.0,81.0,32.0,38.0,42.0,10.0,33.0,4.0,69.0,113.0,155.0,48.0,54.0,16.0,73.0,42.0,35.0,5.0,39.0,27.0,72.0,45.0,16.0,53.0,7.0,31.0,42.0,30.0,54.0,43.0,75.0,32.0,12.0,3.0,29.0,30.0,35.0,25.0,34.0,31.0,75.0,54.5,42.0,2.0,31.0,51.0,47.0,0.9,0.1,0.9,6.7,0.2,0.1,0.9,0.1,6.4,5.7,5.6,6.6,0.1,0.4,0.6,0.7,0.9,0.1,0.3,0.3,0.2,0.3,14.0,2.0,2.0,4.0,1.0,3.0,1.0,11.0,30.0,60.0,3.0,4.0,2.0,11.0,3.0,1.0,1.0,8.0,2.0,13.0,2.0,1.0,4.0,60.0,29.0,35.0,36.0,8.0,28.0,2.0,52.0,67.0,63.0,43.0,48.0,13.0,56.0,37.0,33.0,3.0,27.0,24.0,52.0,42.0,14.0,47.0,13.0,4.0,5.0,10.0,11.0,16.0,6.0,9.0
2016-08-08 07:00:00,5.0,1.0,3.0,1.0,1.0,1.0,49.0,20.0,33.0,22.0,9.0,19.0,31.0,23.0,27.0,25.0,27.0,24.0,20.0,18.0,18.0,51.0,24.0,145.0,80.0,38.0,40.0,15.0,38.0,5.0,32.0,113.0,211.0,64.0,35.0,22.0,59.0,67.0,35.0,5.0,42.0,17.0,102.0,0.4,17.0,51.0,6.0,15.0,52.0,37.0,51.0,51.0,73.0,54.0,12.0,3.0,37.0,55.0,32.0,40.0,39.0,44.0,74.0,51.0,54.0,2.0,0.4,49.0,52.0,0.2,0.1,1.7,5.4,0.2,0.1,1.5,0.2,6.5,5.7,5.6,6.2,0.1,0.4,0.6,0.6,0.9,0.1,0.1,0.3,0.3,0.3,52.0,19.0,2.0,7.0,2.0,7.0,1.0,4.0,29.0,92.0,13.0,3.0,3.0,8.0,10.0,3.0,1.0,10.0,2.0,34.0,0.4,1.0,5.0,65.0,51.0,35.0,29.0,12.0,27.0,3.0,26.0,69.0,70.0,44.0,30.0,17.0,47.0,52.0,30.0,3.0,27.0,14.0,50.0,0.4,15.0,43.0,12.0,21.0,3.0,10.0,19.0,0.4,9.0,9.0
2016-08-08 08:00:00,3.0,1.0,2.0,1.0,1.0,1.0,47.0,19.0,37.0,26.0,5.0,13.0,43.0,19.0,25.0,46.0,20.0,20.0,23.0,24.0,22.0,39.0,18.0,118.0,55.0,20.0,11.0,11.0,23.0,4.0,16.0,82.0,139.0,32.0,28.0,24.0,30.0,20.0,17.0,5.0,47.0,12.0,109.0,15.0,25.0,9.0,16.0,39.0,76.0,59.0,65.0,63.0,77.0,77.0,33.0,7.0,61.0,71.0,48.0,64.0,87.0,70.0,78.0,55.5,66.0,11.0,15.0,56.0,84.0,0.6,0.1,3.5,8.1,0.2,0.1,1.2,0.3,6.5,5.7,5.6,6.5,0.1,0.4,0.7,0.6,0.9,0.1,0.1,0.3,0.2,0.3,38.0,12.0,1.0,2.0,2.0,4.0,1.0,2.0,19.0,46.0,5.0,3.0,3.0,4.0,2.0,2.0,1.0,11.0,1.0,35.0,0.4,3.0,1.0,60.0,37.0,18.0,8.0,8.0,17.0,2.0,13.0,53.0,68.0,24.0,23.0,19.0,24.0,17.0,14.0,3.0,30.0,10.0,55.0,0.4,20.0,7.0,12.0,13.0,4.0,12.0,20.0,15.0,13.0,8.0
2016-08-08 09:00:00,2.0,1.0,2.0,1.0,1.0,1.0,39.0,17.0,34.0,38.0,11.0,12.0,41.0,15.0,25.0,34.0,13.0,13.0,15.0,21.0,13.0,24.0,13.0,72.0,30.0,17.0,7.0,8.0,29.0,4.0,18.0,42.0,121.0,22.0,24.0,8.0,20.0,17.0,16.0,4.0,31.0,14.0,58.0,17.0,15.0,12.0,42.0,65.0,79.0,76.0,81.0,67.0,83.0,88.0,65.0,11.0,71.0,77.0,72.0,77.0,91.0,73.0,89.0,76.0,81.0,35.0,17.0,84.0,86.0,0.1,0.1,3.0,5.8,0.2,0.1,1.5,0.1,6.3,5.7,5.6,5.9,0.1,0.4,0.7,0.5,0.9,0.1,0.1,0.3,0.3,0.3,18.0,5.0,1.0,1.0,2.0,5.0,1.0,3.0,8.0,37.0,4.0,4.0,1.0,3.0,3.0,2.0,1.0,8.0,1.0,11.0,2.0,2.0,2.0,44.0,22.0,15.0,5.0,5.0,21.0,2.0,13.0,30.0,64.0,16.0,18.0,6.0,15.0,12.0,13.0,2.0,19.0,12.0,41.0,14.0,12.0,9.0,7.0,9.0,7.0,11.0,18.0,12.0,11.0,6.0
