,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_42,ensayo_42,ensayo_42,ensayo_43,ensayo_43,ensayo_43,ensayo_44,ensayo_44,ensayo_44,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9
2019-07-01 09:00:00,3.0,10.0,11.0,34.69,5.0,12.0,8.0,12.0,11.0,13.0,35.0,51.0,20.0,36.0,41.0,19.0,32.0,38.0,38.0,1.0,39.0,35.0,291.0,96.0,64.0,59.0,78.0,13.0,62.0,89.0,100.0,112.0,161.0,59.0,92.0,95.0,48.0,51.0,53.0,93.0,123.0,63.0,48.0,21.0,43.0,33.0,23.16,8.95,21.22,34.0,28.9,24.5,16.43,36.41,21.05,21.17,101.0,53.0,39.59,46.69,2.1,1.0,0.1,1.0,1.2,1.5,0.6,0.5,0.1,0.2,0.3,0.4,1.67,1.32,1.58,1.55,1.25,1.44,0.12,0.07,0.14,0.7,0.2,0.2,4.0,0.2,0.4,0.4,0.3,0.13,0.3,113.0,17.0,7.0,4.0,11.0,0.3,8.0,16.0,19.0,25.0,47.0,6.0,15.0,15.0,4.0,2.0,6.0,16.0,30.0,0.3,6.0,1.0,5.0,1.0,117.0,70.0,53.0,52.0,61.0,4.0,50.0,64.0,71.0,73.0,89.0,51.0,69.0,72.0,41.0,48.0,44.0,69.0,76.0,25.0,39.0,19.0,36.0,31.0,17.0,19.0,16.0,13.0,10.0,14.0
2019-07-01 10:00:00,1.0,10.0,12.0,41.12,5.0,12.0,8.0,11.0,11.0,12.0,27.0,28.0,29.0,43.0,49.0,34.0,45.0,47.0,32.0,22.0,37.0,36.0,103.0,91.0,77.0,63.0,113.0,14.0,66.0,57.0,104.0,98.0,130.0,52.0,85.0,84.0,46.0,55.0,54.0,107.0,57.0,60.0,37.0,12.0,46.0,31.0,32.95,11.76,17.68,30.0,36.07,48.41,20.36,48.01,31.83,25.49,102.0,81.27,50.17,55.52,2.8,1.3,0.1,2.1,1.8,1.9,0.7,0.5,0.1,0.4,0.5,0.3,1.64,1.3,1.53,1.53,1.24,1.42,0.12,0.06,0.11,0.5,0.3,0.2,4.0,0.3,0.4,0.3,0.3,0.11,0.3,22.0,16.0,15.0,7.0,23.0,0.4,10.0,8.0,20.0,23.0,36.0,6.0,14.0,14.0,5.0,4.0,9.0,23.0,10.0,0.3,7.0,1.0,7.0,1.0,69.0,66.0,55.0,52.0,77.0,5.0,52.0,45.0,73.0,62.0,74.0,44.0,64.0,62.0,39.0,50.0,41.0,72.0,42.0,27.0,27.0,10.0,36.0,30.0,18.0,27.0,17.0,24.0,18.0,11.0
2019-07-01 11:00:00,1.0,10.0,12.0,47.33,5.0,12.0,8.0,11.0,10.0,10.0,38.0,36.0,33.0,42.0,37.0,30.0,34.0,47.0,33.0,11.0,39.0,36.0,107.0,85.0,54.0,55.0,120.0,19.0,58.0,35.0,95.0,72.0,108.0,46.0,74.0,90.0,39.0,60.0,47.0,66.0,34.0,56.0,32.0,11.0,42.0,28.0,42.15,18.2,25.15,34.0,50.19,71.35,27.98,58.48,35.74,49.51,92.0,90.74,67.02,67.6,3.4,1.7,0.1,3.2,1.9,2.4,0.7,0.5,0.1,0.5,0.4,0.3,1.63,1.29,1.56,1.52,1.23,1.47,0.11,0.07,0.09,0.4,0.2,0.2,6.0,0.3,0.4,0.3,0.2,0.1,0.3,20.0,14.0,8.0,5.0,26.0,0.4,8.0,4.0,17.0,15.0,25.0,5.0,13.0,17.0,4.0,3.0,8.0,8.0,4.0,0.3,5.0,1.0,7.0,1.0,76.0,63.0,42.0,47.0,81.0,6.0,45.0,28.0,69.0,50.0,70.0,38.0,55.0,64.0,33.0,56.0,34.0,53.0,28.0,24.0,24.0,9.0,32.0,26.0,8.0,30.0,14.0,12.0,21.0,11.0
2019-07-01 12:00:00,1.0,11.0,11.0,19.0,5.0,12.0,7.0,10.0,9.0,11.0,45.0,39.0,36.0,40.0,37.0,47.0,34.0,47.0,50.0,52.0,38.0,36.0,95.0,70.0,62.0,36.0,82.0,76.0,43.0,21.0,100.0,58.0,89.0,40.0,57.0,54.0,46.0,41.0,35.0,32.0,34.0,42.0,31.0,9.0,29.0,24.0,61.55,35.21,50.49,60.9,70.61,95.25,38.11,77.19,63.27,85.08,64.0,101.8,91.6,90.26,2.4,1.2,0.1,3.4,1.8,1.8,0.4,0.5,0.1,0.4,0.3,0.2,1.61,1.28,1.53,1.53,1.21,1.44,0.08,0.07,0.09,0.4,0.2,0.2,0.7,0.2,0.4,0.3,0.2,0.1,0.3,20.0,10.0,9.0,2.0,14.0,13.0,6.0,2.0,19.0,11.0,20.0,5.0,8.0,7.0,5.0,1.0,4.0,1.0,3.0,0.3,4.0,1.0,5.0,1.0,65.0,55.0,49.0,33.0,61.0,56.0,34.0,18.0,70.0,41.0,59.0,33.0,44.0,43.0,38.0,39.0,28.0,30.0,29.0,14.0,24.0,8.0,21.0,22.0,8.0,30.0,14.0,11.0,22.0,17.0
2019-07-01 13:00:00,1.0,11.0,8.0,19.0,6.0,11.0,7.0,10.0,9.0,10.0,43.0,33.0,33.0,48.0,45.0,28.0,35.0,54.0,37.0,54.0,38.0,33.0,97.0,66.0,73.0,33.0,53.0,48.0,43.0,28.0,67.0,46.0,66.0,31.0,44.0,44.0,49.0,37.0,33.0,21.0,28.0,40.0,25.0,9.0,23.0,21.0,81.16,53.95,75.98,90.01,83.88,106.4,57.58,100.2,84.75,111.3,56.0,116.7,110.1,116.5,2.5,1.5,0.1,3.1,1.5,1.8,0.4,0.5,0.1,0.3,0.2,0.2,1.62,1.29,1.46,1.55,1.23,1.38,0.08,0.06,0.08,0.4,0.2,0.2,0.7,0.2,0.2,0.2,0.2,0.09,0.3,20.0,9.0,13.0,2.0,6.0,6.0,6.0,3.0,8.0,8.0,11.0,3.0,5.0,4.0,5.0,1.0,4.0,1.0,2.0,0.3,3.0,1.0,3.0,1.0,67.0,52.0,53.0,30.0,43.0,38.0,35.0,25.0,55.0,34.0,49.0,27.0,36.0,37.0,41.0,36.0,27.0,19.0,24.0,10.0,20.0,8.0,18.0,20.0,19.0,28.0,19.0,12.0,23.0,10.0
2019-07-01 14:00:00,1.0,11.0,7.0,19.0,5.0,11.0,7.0,10.0,9.0,11.0,37.0,26.0,30.0,42.0,44.0,18.0,65.0,61.0,36.0,58.0,35.0,33.0,54.0,66.0,99.0,39.0,60.0,50.0,37.0,32.0,78.0,62.0,71.0,37.0,56.0,44.0,59.0,37.0,55.0,25.0,29.0,29.0,27.0,17.0,27.0,26.0,92.75,65.84,87.33,101.6,102.4,118.5,66.34,118.2,95.67,116.6,41.0,129.0,123.9,130.1,2.2,1.4,0.1,3.2,1.2,1.7,0.4,0.6,0.1,0.3,0.2,0.2,1.59,1.28,1.48,1.52,1.22,1.39,0.07,0.06,0.09,0.3,0.2,0.2,0.7,0.2,0.2,0.2,0.3,0.09,0.3,7.0,8.0,18.0,2.0,7.0,6.0,4.0,3.0,11.0,10.0,11.0,3.0,7.0,3.0,8.0,1.0,8.0,1.0,2.0,0.2,3.0,1.0,3.0,2.0,43.0,54.0,71.0,36.0,49.0,41.0,31.0,29.0,62.0,47.0,53.0,31.0,45.0,39.0,47.0,36.0,42.0,23.0,26.0,7.0,23.0,15.0,22.0,23.0,14.0,26.0,19.0,17.0,28.0,13.0
2019-07-01 15:00:00,1.0,10.0,7.0,18.0,5.0,11.0,7.0,10.0,9.0,11.0,29.0,34.0,31.0,45.0,39.0,38.0,46.0,55.0,42.0,52.0,38.0,35.0,83.0,56.0,97.0,46.0,32.0,36.0,30.0,33.0,53.0,53.0,55.0,13.0,49.0,38.0,45.0,32.0,36.0,27.0,29.0,50.0,38.0,15.0,27.0,26.0,107.0,68.67,125.2,138.4,129.1,139.5,85.57,125.9,112.9,122.2,116.7,138.4,132.1,137.7,2.1,2.5,0.1,2.6,1.1,1.9,0.4,0.8,0.1,0.3,0.2,0.3,1.58,1.27,1.48,1.5,1.22,1.38,0.08,0.05,0.09,0.4,0.2,0.2,0.7,0.2,0.3,0.3,0.3,0.3,0.3,18.0,6.0,18.0,3.0,3.0,3.0,2.0,2.0,3.0,7.0,8.0,0.3,5.0,2.0,5.0,1.0,4.0,1.0,2.0,5.0,4.0,1.0,3.0,1.0,56.0,48.0,70.0,41.0,27.0,31.0,26.0,29.0,48.0,43.0,43.0,1.0,41.0,34.0,38.0,31.0,30.0,25.0,26.0,42.0,32.0,14.0,22.0,24.0,4.0,28.0,15.0,18.0,20.0,12.0
2019-07-01 16:00:00,1.0,11.0,8.0,19.0,5.0,11.0,7.0,9.0,9.0,10.0,46.0,21.0,30.0,50.0,43.0,40.0,50.0,34.0,38.0,54.0,41.0,37.0,37.0,67.0,61.0,37.0,22.0,18.0,8.0,31.0,27.0,34.0,42.0,33.0,24.0,14.0,42.0,14.0,61.0,16.0,28.0,44.0,34.0,16.0,25.0,24.0,118.2,81.29,106.9,130.3,138.0,141.4,115.3,149.2,138.3,139.6,107.5,149.8,145.9,156.2,2.1,1.4,0.1,1.5,0.9,1.7,0.5,0.6,0.1,0.2,0.2,0.3,1.55,1.22,1.47,1.49,1.2,1.38,0.06,0.02,0.1,0.3,0.2,0.3,0.6,0.2,0.2,0.2,0.3,0.2,0.3,4.0,10.0,8.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,3.0,1.0,4.0,1.0,9.0,1.0,2.0,8.0,3.0,1.0,3.0,1.0,31.0,51.0,48.0,34.0,17.0,14.0,6.0,28.0,24.0,28.0,35.0,30.0,20.0,12.0,35.0,13.0,48.0,14.0,25.0,32.0,30.0,14.0,21.0,23.0,20.0,27.0,18.0,23.0,9.0,10.0
2019-07-01 17:00:00,1.0,10.0,6.0,18.0,5.0,11.0,7.0,9.0,9.0,10.0,41.0,23.0,31.0,38.0,38.0,8.0,47.0,50.0,47.0,56.0,37.0,31.0,37.0,49.0,69.0,26.0,19.0,11.0,5.0,16.0,24.0,32.0,30.0,24.0,20.0,11.0,45.0,7.0,57.0,12.0,17.0,37.0,21.0,6.0,11.0,22.0,98.4,80.39,99.11,112.1,111.0,141.8,91.86,118.8,111.0,114.7,95.49,121.0,134.7,132.0,1.9,1.1,0.1,0.3,0.7,1.6,0.5,0.6,0.1,0.1,0.2,0.2,1.53,1.21,1.43,1.47,1.19,1.36,0.06,0.02,0.07,0.3,0.2,0.2,0.6,0.1,0.2,0.2,0.2,0.2,0.2,5.0,7.0,14.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,4.0,2.0,3.0,1.0,6.0,1.0,12.0,1.0,2.0,6.0,2.0,1.0,2.0,1.0,30.0,38.0,48.0,24.0,14.0,9.0,3.0,15.0,21.0,24.0,23.0,20.0,16.0,10.0,36.0,6.0,39.0,11.0,14.0,27.0,18.0,5.0,9.0,21.0,19.0,27.0,14.0,19.0,27.0,20.0
2019-07-01 18:00:00,1.0,10.0,6.0,18.0,5.0,11.0,7.0,9.0,9.0,19.0,51.0,23.0,29.0,32.0,31.0,13.0,47.0,67.0,39.0,47.0,26.0,31.0,34.0,61.0,51.0,21.0,29.0,16.0,4.0,22.0,25.0,32.0,28.0,27.0,24.0,12.0,39.0,8.0,49.0,14.0,19.0,55.0,21.0,6.0,12.0,24.0,87.99,72.47,93.51,105.6,105.1,113.7,84.2,105.9,104.3,109.4,89.4,8.0,116.0,116.5,1.4,0.9,0.1,0.2,0.5,1.1,0.3,0.5,0.1,0.1,0.1,0.2,1.52,1.21,1.42,1.47,1.19,1.34,0.05,0.02,0.08,0.3,0.2,0.2,0.6,0.1,0.2,0.2,0.2,0.2,0.2,5.0,10.0,9.0,1.0,6.0,2.0,1.0,2.0,2.0,5.0,5.0,3.0,3.0,1.0,5.0,1.0,11.0,1.0,1.0,11.0,2.0,13.0,2.0,117.3,27.0,45.0,38.0,19.0,21.0,13.0,3.0,20.0,22.0,25.0,21.0,22.0,19.0,10.0,32.0,7.0,33.0,12.0,17.0,39.0,18.0,1.0,9.0,2.0,29.0,26.0,10.0,22.0,30.0,13.0
