,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_42,ensayo_42,ensayo_42,ensayo_43,ensayo_43,ensayo_43,ensayo_44,ensayo_44,ensayo_44,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9
2020-07-01 09:00:00,5.0,9.0,9.0,8.0,5.0,7.0,7.0,7.0,7.0,6.0,50.0,26.0,29.0,30.0,31.0,38.0,26.0,27.0,19.0,47.0,22.0,25.0,25.0,59.0,60.0,47.0,38.0,72.0,43.0,15.0,54.0,30.0,56.0,54.0,40.0,109.0,40.0,40.0,25.0,100.0,81.0,82.0,90.0,32.0,50.0,69.0,52.0,45.1,62.11,45.63,52.88,57.12,27.89,59.52,57.2,45.91,34.49,33.14,32.97,27.5,53.68,1.9,0.6,0.5,31.35,2.7,1.4,0.5,0.1,0.1,0.1,0.4,0.2,1.47,1.17,1.39,1.33,1.03,1.13,0.15,0.15,0.25,0.2,0.6,0.2,0.4,0.2,0.3,0.2,0.3,0.3,0.2,14.0,8.0,5.0,3.0,23.0,4.0,1.0,9.0,3.0,4.0,10.0,5.0,26.0,2.0,4.0,4.0,31.0,12.0,17.0,21.0,4.0,8.0,16.0,7.0,38.0,48.0,39.0,33.0,37.0,36.0,13.0,41.0,26.0,51.0,38.0,33.0,69.0,37.0,33.0,19.0,53.0,62.0,57.0,58.0,26.0,37.0,45.0,40.0,16.0,18.0,19.0,12.0,14.0,8.0,18.0
2020-07-01 10:00:00,5.0,9.0,9.0,9.0,5.0,7.0,7.0,6.0,6.0,6.0,47.0,32.0,35.0,32.0,37.0,36.0,34.0,30.0,26.0,48.0,20.0,25.0,32.0,36.0,85.0,57.0,50.0,60.0,39.0,12.0,50.0,54.0,60.0,61.0,45.0,67.0,58.0,47.0,42.0,84.0,54.0,72.0,80.0,44.0,21.0,35.0,56.0,46.66,63.37,63.82,67.49,76.77,49.32,58.05,65.34,53.55,62.66,48.65,77.62,62.27,63.62,2.8,0.9,0.5,39.31,2.5,2.0,0.7,0.2,0.1,0.1,0.4,0.3,1.5,1.12,1.26,1.32,0.99,1.05,0.18,0.12,0.21,0.1,0.4,0.3,0.4,0.1,0.3,0.3,0.3,0.3,0.3,6.0,16.0,8.0,6.0,22.0,4.0,1.0,7.0,8.0,4.0,12.0,7.0,11.0,6.0,5.0,5.0,24.0,5.0,11.0,19.0,7.0,2.0,5.0,9.0,27.0,61.0,46.0,42.0,27.0,33.0,10.0,39.0,41.0,54.0,43.0,35.0,51.0,48.0,39.0,34.0,47.0,45.0,55.0,51.0,33.0,17.0,27.0,42.0,16.0,22.0,22.0,18.0,16.0,11.0,14.0
2020-07-01 11:00:00,4.0,9.0,9.0,9.0,5.0,6.0,7.0,6.0,5.0,6.0,34.0,39.0,27.0,27.0,27.0,13.0,22.0,12.0,28.0,42.0,16.0,22.0,9.0,17.0,58.0,44.0,31.0,54.0,18.0,5.0,31.0,26.0,51.0,37.0,29.0,38.0,17.0,31.0,45.0,72.0,24.0,35.0,49.0,23.0,14.0,23.0,26.0,67.7,81.58,69.58,82.17,81.27,79.77,78.76,85.04,51.0,84.58,65.44,98.95,74.81,89.47,2.6,1.0,0.5,51.9,2.6,1.8,0.6,0.2,0.1,0.1,0.4,0.3,1.49,1.09,1.14,1.3,0.97,0.97,0.19,0.12,0.17,0.1,0.3,0.2,0.3,0.1,0.3,0.2,0.2,0.2,0.2,3.0,9.0,7.0,4.0,22.0,2.0,1.0,3.0,4.0,2.0,8.0,4.0,7.0,1.0,3.0,45.0,21.0,1.0,2.0,12.0,3.0,2.0,3.0,4.0,12.0,44.0,32.0,26.0,21.0,15.0,3.0,26.0,20.0,47.0,25.0,22.0,27.0,15.0,26.0,4.0,40.0,22.0,32.0,30.0,19.0,10.0,18.0,20.0,16.0,15.0,13.0,5.0,1.0,11.0,11.0
2020-07-01 12:00:00,4.0,9.0,9.0,10.0,5.0,7.0,6.0,5.0,6.0,6.0,18.0,17.0,11.0,30.0,22.0,9.0,14.0,23.0,33.0,27.0,14.0,18.0,1.0,19.0,55.0,35.0,19.0,49.0,19.0,3.0,16.0,43.0,28.0,32.0,24.0,29.0,9.0,30.0,11.0,67.0,17.0,20.0,39.0,19.0,6.0,10.0,19.0,66.13,82.61,75.74,83.81,79.2,79.33,73.33,78.01,77.18,90.14,73.66,85.76,77.36,85.0,2.3,0.4,0.5,65.23,2.5,1.0,0.4,0.1,0.1,0.1,0.3,0.2,1.45,1.09,1.09,1.29,0.95,0.96,0.16,0.14,0.12,0.1,0.2,0.2,0.3,0.1,0.2,0.1,0.2,0.2,0.2,4.0,10.0,7.0,3.0,21.0,3.0,1.0,2.0,15.0,2.0,9.0,4.0,6.0,1.0,4.0,4.0,21.0,1.0,1.0,11.0,1.0,2.0,2.0,4.0,14.0,39.0,25.0,15.0,17.0,14.0,1.0,13.0,20.0,26.0,18.0,17.0,20.0,8.0,24.0,6.0,35.0,16.0,18.0,22.0,17.0,3.0,7.0,12.0,5.0,1.0,11.0,2.0,11.0,20.0,4.0
2020-07-01 13:00:00,4.0,9.0,9.0,12.0,0.4,6.0,6.0,6.0,6.0,6.0,53.0,48.0,15.0,20.0,32.0,19.0,15.0,39.0,26.0,1.0,11.0,37.0,17.0,30.0,49.0,40.0,28.0,47.0,16.0,39.0,17.0,26.0,20.0,24.0,23.0,31.0,9.0,29.0,12.0,54.0,17.0,22.0,42.0,21.0,6.0,12.0,17.0,72.72,82.62,80.4,87.85,38.0,82.25,81.88,74.72,81.38,93.82,75.5,80.13,78.39,80.83,2.1,0.5,96.26,89.47,2.6,0.6,0.4,0.1,1.8,4.4,0.2,0.1,1.43,0.3,1.09,1.28,1.21,0.98,0.15,1.05,0.11,0.1,0.2,0.2,0.3,6.0,0.4,0.1,0.2,0.2,0.2,7.0,8.0,8.0,5.0,21.0,2.0,0.2,2.0,5.0,1.0,6.0,4.0,8.0,1.0,4.0,4.0,16.0,1.0,1.0,11.0,2.0,2.0,2.0,4.0,19.0,36.0,27.0,21.0,16.0,13.0,5.0,14.0,18.0,18.0,15.0,16.0,19.0,7.0,23.0,6.0,29.0,16.0,20.0,24.0,18.0,3.0,9.0,11.0,53.0,31.0,28.0,8.0,33.0,16.0,5.0
2020-07-01 14:00:00,3.0,9.0,9.0,9.0,5.0,6.0,6.0,6.0,5.0,6.0,118.0,13.0,12.0,8.0,18.0,18.0,10.0,36.0,41.0,23.0,17.0,24.0,20.0,19.0,46.0,38.0,25.0,47.0,16.0,4.0,15.0,18.0,19.0,22.0,21.0,25.0,9.0,27.0,11.0,39.0,19.0,22.0,41.0,20.0,6.0,11.0,19.0,71.11,84.01,72.38,80.1,72.87,85.08,75.21,73.14,73.78,87.6,69.56,77.94,81.78,77.25,4.9,2.3,125.8,0.2,2.1,0.5,0.4,0.1,0.1,0.1,0.1,0.1,1.42,1.08,1.09,1.28,0.98,1.01,0.14,0.1,0.08,0.1,0.3,0.2,0.3,0.1,0.3,0.1,0.2,0.2,0.2,4.0,9.0,8.0,4.0,21.0,3.0,1.0,2.0,3.0,1.0,5.0,4.0,5.0,1.0,4.0,4.0,11.0,1.0,1.0,12.0,2.0,2.0,2.0,5.0,13.0,32.0,26.0,18.0,14.0,12.0,3.0,13.0,12.0,17.0,14.0,14.0,17.0,7.0,21.0,6.0,22.0,17.0,21.0,23.0,17.0,4.0,8.0,11.0,40.0,7.0,15.0,4.0,27.0,33.0,11.0
2020-07-01 15:00:00,3.0,9.0,9.0,9.0,5.0,6.0,6.0,6.0,5.0,6.0,16.0,11.0,11.0,5.0,6.0,10.0,7.0,10.0,26.0,13.0,7.0,13.0,11.0,37.0,48.0,38.0,20.0,48.0,12.0,3.0,13.0,15.0,20.0,28.0,18.0,21.0,9.0,25.0,11.0,50.0,16.0,23.0,41.0,16.0,7.0,10.0,16.0,66.18,78.62,74.62,83.32,77.19,74.03,76.67,74.43,72.06,83.28,68.15,82.41,71.75,76.84,2.6,2.0,0.8,0.1,1.7,0.4,0.5,0.1,0.1,0.1,0.2,0.2,1.43,1.09,1.08,1.28,0.97,1.01,0.15,0.12,0.07,0.1,0.2,0.2,0.3,0.1,0.2,0.1,0.2,0.2,0.2,11.0,10.0,8.0,3.0,22.0,2.0,1.0,1.0,3.0,1.0,8.0,3.0,5.0,1.0,3.0,4.0,15.0,1.0,1.0,12.0,2.0,2.0,2.0,4.0,20.0,34.0,26.0,15.0,15.0,9.0,2.0,11.0,11.0,18.0,15.0,13.0,14.0,8.0,20.0,6.0,27.0,14.0,22.0,23.0,14.0,4.0,7.0,10.0,4.0,6.0,3.0,1.0,2.0,18.0,3.0
2020-07-01 16:00:00,3.0,10.0,9.0,116.8,5.0,6.0,6.0,6.0,5.0,6.0,10.0,14.0,9.0,11.0,6.0,10.0,7.0,16.0,6.0,12.0,11.0,12.0,11.0,33.0,38.0,37.0,21.0,48.0,25.0,4.0,13.0,18.0,17.0,21.0,15.0,14.0,8.0,24.0,10.0,45.0,17.0,23.0,41.0,15.0,5.0,9.0,13.0,79.85,88.56,81.27,16.0,84.09,86.73,86.31,85.42,84.16,90.74,77.2,89.77,81.89,87.6,2.0,1.8,134.6,0.1,1.7,0.4,0.4,0.1,1.2,0.1,0.2,0.2,1.44,1.09,1.08,1.28,0.97,1.02,0.16,0.12,0.06,0.1,0.2,0.2,9.0,0.1,0.3,0.1,0.2,0.2,0.2,8.0,6.0,7.0,3.0,22.0,0.4,1.0,1.0,4.0,1.0,5.0,2.0,2.0,1.0,3.0,3.0,13.0,1.0,1.0,11.0,2.0,1.0,2.0,3.0,20.0,28.0,25.0,17.0,15.0,1.0,2.0,12.0,12.0,15.0,14.0,12.0,11.0,7.0,20.0,5.0,25.0,15.0,22.0,24.0,13.0,3.0,6.0,8.0,2.0,3.0,3.0,2.0,8.0,1.0,6.0
2020-07-01 17:00:00,3.0,11.0,9.0,9.0,5.0,6.0,6.0,6.0,5.0,6.0,18.0,16.0,16.0,23.0,13.0,17.0,14.0,19.0,2.0,11.0,11.0,9.0,17.0,18.0,43.0,31.0,18.0,49.0,12.0,3.0,12.0,18.0,15.0,18.0,16.0,18.0,8.0,19.0,10.0,42.0,18.0,22.0,40.0,12.0,4.0,7.0,16.0,81.54,93.7,80.61,95.61,85.98,92.36,89.96,88.35,87.14,90.91,78.01,92.23,87.16,91.95,1.9,1.4,0.6,0.1,1.5,0.3,0.4,0.1,0.1,0.1,0.2,0.2,1.49,1.09,1.08,1.29,0.98,1.02,0.2,0.11,0.06,0.1,0.2,0.2,0.3,0.1,0.2,0.1,0.2,0.2,0.2,3.0,8.0,5.0,2.0,22.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,4.0,1.0,2.0,3.0,12.0,1.0,1.0,10.0,3.0,1.0,1.0,4.0,13.0,31.0,24.0,15.0,15.0,10.0,2.0,10.0,13.0,14.0,12.0,13.0,13.0,7.0,16.0,4.0,23.0,16.0,21.0,24.0,8.0,2.0,5.0,10.0,7.0,10.0,9.0,2.0,11.0,1.0,7.0
2020-07-01 18:00:00,3.0,12.0,9.0,8.0,5.0,6.0,6.0,6.0,5.0,6.0,22.0,16.0,19.0,18.0,37.0,19.0,15.0,14.0,17.0,13.0,26.0,9.0,15.0,32.0,44.0,42.0,18.0,51.0,17.0,3.0,12.0,16.0,16.0,33.0,20.0,24.0,9.0,17.0,8.0,61.0,18.0,16.0,51.0,16.0,6.0,7.0,16.0,73.9,89.03,81.06,89.16,84.0,87.98,84.75,85.76,83.87,92.43,69.1,93.07,83.66,91.37,1.9,1.2,0.5,0.1,1.3,14.0,0.4,0.1,0.1,0.1,0.2,0.7,1.53,1.09,0.2,1.29,0.98,1.15,0.24,0.11,0.88,0.1,0.2,0.2,0.3,0.1,0.3,0.1,0.2,0.2,0.2,8.0,7.0,8.0,2.0,22.0,2.0,1.0,1.0,3.0,1.0,8.0,3.0,5.0,1.0,1.0,3.0,18.0,1.0,115.3,12.0,3.0,1.0,1.0,2.0,19.0,34.0,29.0,15.0,18.0,13.0,1.0,10.0,12.0,15.0,21.0,16.0,17.0,7.0,15.0,3.0,34.0,16.0,1.0,32.0,11.0,4.0,5.0,12.0,11.0,12.0,22.0,1.0,8.0,10.0,26.0
