,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_42,ensayo_42,ensayo_42,ensayo_42,ensayo_44,ensayo_44,ensayo_44,ensayo_44,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9
punto_muestreo,28005002,28016001,28047002,28092005,28102001,28171001,28005002,28006004,28013002,28014002,28016001,28045002,28049003,28058004,28065014,28067001,28074007,28080003,28092005,28102001,28120001,28123002,28133002,28148004,28171001,28005002,28006004,28007004,28009001,28013002,28014002,28016001,28045002,28047002,28049003,28058004,28065014,28067001,28074007,28080003,28092005,28102001,28120001,28123002,28133002,28148004,28161001,28171001,28180001,28005002,28006004,28007004,28009001,28013002,28014002,28016001,28045002,28047002,28049003,28058004,28065014,28067001,28074007,28080003,28092005,28102001,28120001,28123002,28133002,28148004,28161001,28171001,28180001,28006004,28016001,28047002,28058004,28006004,28016001,28047002,28058004,28006004,28016001,28047002,28058004,28006004,28016001,28047002,28058004,28005002,28016001,28045002,28092005,28102001,28171001,28005002,28006004,28007004,28009001,28013002,28014002,28016001,28045002,28047002,28049003,28058004,28065014,28067001,28074007,28080003,28092005,28102001,28120001,28123002,28133002,28148004,28161001,28171001,28180001,28005002,28006004,28007004,28009001,28013002,28014002,28016001,28045002,28047002,28049003,28058004,28065014,28067001,28074007,28080003,28092005,28102001,28120001,28123002,28133002,28148004,28161001,28171001,28180001,28005002,28007004,28009001,28016001,28047002,28049003,28065014,28074007,28120001,28148004,28161001,28171001,28180001
miDt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-15 12:00:00,2.0,2.0,1.0,1.0,2.0,2.0,11.0,13.0,7.0,17.0,8.0,15.0,16.0,9.0,17.0,10.0,15.0,4.0,11.0,4.0,4.0,12.0,16.0,17.0,8.0,16.0,15.0,19.0,6.0,10.0,19.0,5.0,28.0,17.0,38.0,22.0,24.0,7.0,28.0,36.0,22.0,5.0,4.0,37.0,19.0,19.0,11.0,6.0,7.0,64.0,59.0,63.0,62.0,10.0,61.0,79.0,53.0,59.0,54.0,69.0,68.0,7.0,56.0,54.0,56.0,74.0,66.0,56.0,72.0,70.0,76.0,91.0,88.0,0.9,0.1,0.7,1.2,0.3,0.1,0.4,0.4,1.3,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.5,0.5,0.6,0.4,0.3,0.2,3.0,3.0,3.0,1.0,3.0,2.0,1.0,7.0,3.0,9.0,5.0,5.0,2.0,5.0,9.0,3.0,1.0,1.0,8.0,4.0,3.0,2.0,1.0,1.0,12.0,9.0,15.0,4.0,5.0,16.0,3.0,17.0,12.0,25.0,15.0,17.0,4.0,21.0,23.0,18.0,3.0,2.0,24.0,13.0,13.0,9.0,4.0,5.0,6.0,9.0,8.0,4.0,13.0,9.0,9.0,7.0,1.0,11.0,8.0,4.0,8.0
2021-04-15 13:00:00,2.0,1.0,1.0,1.0,2.0,2.0,12.0,8.0,6.0,16.0,9.0,11.0,20.0,13.0,12.0,13.0,12.0,14.0,10.0,8.0,4.0,19.0,19.0,19.0,8.0,15.0,12.0,17.0,9.0,10.0,18.0,5.0,16.0,25.0,25.0,21.0,20.0,7.0,26.0,14.0,17.0,6.0,4.0,19.0,18.0,15.0,12.0,5.0,11.0,68.0,64.0,71.0,62.0,89.0,69.0,87.0,63.0,57.0,64.0,75.0,72.0,76.0,63.0,14.0,65.0,76.0,69.0,71.0,74.0,76.0,77.0,94.0,81.0,0.6,0.1,0.8,1.5,0.3,0.1,0.3,0.3,1.3,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.5,0.5,0.6,0.4,0.3,0.2,3.0,2.0,2.0,1.0,3.0,4.0,1.0,4.0,4.0,7.0,4.0,4.0,2.0,5.0,63.0,2.0,1.0,1.0,5.0,5.0,3.0,2.0,1.0,1.0,12.0,9.0,13.0,7.0,5.0,12.0,3.0,10.0,19.0,15.0,15.0,13.0,5.0,19.0,63.0,14.0,4.0,2.0,12.0,11.0,11.0,9.0,3.0,9.0,7.0,11.0,9.0,7.0,12.0,14.0,10.0,11.0,1.0,18.0,12.0,2.0,10.0
2021-04-15 14:00:00,2.0,1.0,1.0,1.0,2.0,2.0,11.0,6.0,8.0,10.0,8.0,15.0,7.0,10.0,16.0,10.0,9.0,18.0,11.0,9.0,5.0,8.0,17.0,19.0,7.0,13.0,13.0,13.0,11.0,9.0,10.0,5.0,14.0,24.0,15.0,13.0,18.0,7.0,22.0,18.0,15.0,6.0,4.0,11.0,18.0,15.0,16.0,6.0,11.0,72.0,71.0,79.0,62.0,85.0,81.0,96.0,62.0,56.0,78.0,87.0,79.0,77.0,70.0,18.0,74.0,79.0,67.0,85.0,76.0,81.0,78.0,105.0,81.0,0.7,0.1,2.2,1.0,0.3,0.1,0.3,0.3,1.3,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.5,0.5,0.6,0.4,0.3,0.2,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,70.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,11.0,10.0,11.0,9.0,5.0,7.0,3.0,10.0,19.0,10.0,8.0,12.0,4.0,17.0,70.0,13.0,4.0,2.0,8.0,12.0,12.0,12.0,4.0,9.0,9.0,11.0,14.0,7.0,11.0,14.0,14.0,10.0,1.0,14.0,13.0,4.0,11.0
2021-04-15 15:00:00,2.0,1.0,1.0,1.0,2.0,2.0,11.0,8.0,6.0,7.0,7.0,13.0,10.0,16.0,15.0,10.0,14.0,15.0,11.0,6.0,8.0,10.0,12.0,20.0,7.0,12.0,18.0,12.0,13.0,9.0,11.0,5.0,13.0,32.0,23.0,14.0,13.0,9.0,18.0,21.0,13.0,7.0,4.0,16.0,18.0,13.0,11.0,5.0,9.0,74.0,68.0,82.0,63.0,81.0,85.0,92.0,62.0,50.0,75.0,86.0,83.0,76.0,76.0,64.0,79.0,85.0,63.0,80.0,69.0,81.0,82.0,109.0,88.0,1.0,0.1,1.0,0.4,0.3,0.1,0.3,0.3,1.3,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.5,0.5,0.6,0.4,0.3,0.2,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,5.0,5.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,10.0,15.0,10.0,10.0,5.0,9.0,3.0,10.0,25.0,16.0,11.0,11.0,6.0,15.0,16.0,11.0,5.0,2.0,14.0,13.0,11.0,8.0,3.0,7.0,10.0,8.0,11.0,7.0,13.0,13.0,11.0,11.0,5.0,6.0,12.0,4.0,9.0
2021-04-15 16:00:00,2.0,1.0,1.0,1.0,2.0,2.0,10.0,9.0,11.0,9.0,12.0,13.0,12.0,13.0,12.0,15.0,14.0,16.0,12.0,6.0,6.0,8.0,13.0,15.0,11.0,11.0,23.0,10.0,14.0,9.0,9.0,6.0,16.0,40.0,25.0,19.0,13.0,11.0,19.0,39.0,10.0,7.0,4.0,14.0,18.0,14.0,14.0,5.0,9.0,77.0,68.0,85.0,68.0,79.0,91.0,86.0,56.0,43.0,72.0,85.0,83.0,69.0,75.0,52.0,82.0,86.0,67.0,84.0,72.0,82.0,77.0,105.0,85.0,1.0,0.1,1.0,0.6,0.3,0.1,0.4,0.4,1.4,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.4,0.5,0.6,0.4,0.3,0.2,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,7.0,5.0,4.0,2.0,2.0,2.0,9.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,9.0,19.0,8.0,11.0,5.0,7.0,4.0,13.0,30.0,17.0,12.0,11.0,8.0,16.0,26.0,8.0,5.0,2.0,11.0,12.0,11.0,11.0,3.0,7.0,9.0,5.0,7.0,8.0,15.0,10.0,6.0,9.0,6.0,3.0,10.0,8.0,9.0
2021-04-15 17:00:00,1.0,1.0,1.0,1.0,2.0,2.0,9.0,12.0,12.0,8.0,14.0,24.0,15.0,13.0,9.0,15.0,11.0,20.0,12.0,6.0,7.0,9.0,12.0,14.0,12.0,9.0,25.0,11.0,18.0,15.0,14.0,7.0,20.0,32.0,26.0,16.0,15.0,14.0,20.0,42.0,14.0,6.0,5.0,15.0,10.0,13.0,14.0,5.0,9.0,85.0,64.0,85.0,66.0,75.0,86.0,83.0,51.0,52.0,74.0,80.0,79.0,66.0,75.0,42.0,77.0,87.0,71.0,83.0,93.0,85.0,73.0,102.0,83.0,1.1,0.1,0.9,0.4,0.3,0.1,0.4,0.4,1.4,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.4,0.5,0.6,0.5,0.3,0.2,1.0,2.0,1.0,2.0,4.0,2.0,1.0,3.0,4.0,5.0,1.0,2.0,3.0,2.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,23.0,9.0,15.0,9.0,11.0,5.0,16.0,25.0,19.0,14.0,12.0,10.0,18.0,30.0,12.0,4.0,3.0,13.0,7.0,11.0,12.0,3.0,7.0,5.0,6.0,7.0,10.0,14.0,12.0,7.0,8.0,7.0,9.0,7.0,10.0,9.0
2021-04-15 18:00:00,1.0,1.0,1.0,1.0,2.0,2.0,7.0,16.0,9.0,10.0,20.0,18.0,12.0,15.0,11.0,15.0,16.0,30.0,12.0,4.0,8.0,13.0,10.0,12.0,13.0,13.0,24.0,14.0,23.0,11.0,13.0,9.0,21.0,41.0,20.0,18.0,21.0,17.0,23.0,44.0,16.0,8.0,4.0,15.0,15.0,16.0,15.0,5.0,9.0,81.0,52.0,76.0,53.0,77.0,82.0,72.0,55.0,47.0,77.0,74.0,71.0,62.0,68.0,39.0,69.0,84.0,78.0,78.0,90.0,81.0,71.0,96.0,85.0,1.4,0.1,0.7,0.8,0.3,0.1,0.3,0.3,1.4,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.5,0.5,0.6,0.4,0.3,0.2,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,11.0,21.0,12.0,21.0,7.0,11.0,7.0,19.0,35.0,15.0,15.0,16.0,12.0,21.0,37.0,14.0,6.0,2.0,13.0,11.0,14.0,13.0,3.0,7.0,5.0,6.0,10.0,14.0,12.0,9.0,7.0,8.0,7.0,8.0,9.0,10.0,9.0
2021-04-15 19:00:00,1.0,1.0,1.0,1.0,2.0,2.0,8.0,16.0,8.0,8.0,17.0,20.0,12.0,16.0,10.0,13.0,14.0,20.0,11.0,11.0,7.0,9.0,9.0,14.0,14.0,14.0,23.0,15.0,21.0,13.0,14.0,8.0,18.0,41.0,19.0,15.0,15.0,15.0,31.0,22.0,16.0,9.0,4.0,17.0,15.0,17.0,15.0,5.0,11.0,75.0,57.0,74.0,46.0,72.0,81.0,77.0,57.0,47.0,75.0,77.0,72.0,55.0,60.0,55.0,68.0,83.0,71.0,75.0,82.0,76.0,71.0,91.0,78.0,1.3,0.3,1.2,0.6,0.4,0.1,0.4,0.3,1.4,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.4,0.5,0.6,0.4,0.3,0.2,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,12.0,20.0,13.0,18.0,10.0,12.0,6.0,16.0,37.0,14.0,12.0,13.0,12.0,28.0,20.0,14.0,7.0,2.0,15.0,12.0,15.0,13.0,3.0,9.0,7.0,6.0,15.0,12.0,11.0,11.0,4.0,10.0,3.0,6.0,9.0,12.0,6.0
2021-04-15 20:00:00,2.0,1.0,1.0,1.0,2.0,2.0,7.0,14.0,11.0,9.0,12.0,12.0,12.0,12.0,10.0,9.0,14.0,13.0,14.0,11.0,4.0,14.0,9.0,15.0,12.0,19.0,17.0,13.0,22.0,11.0,18.0,7.0,22.0,35.0,21.0,15.0,15.0,17.0,31.0,19.0,16.0,7.0,4.0,14.0,12.0,19.0,15.0,5.0,11.0,67.0,66.0,75.0,51.0,67.0,72.0,77.0,57.0,56.0,69.0,74.0,71.0,51.0,60.0,48.0,67.0,81.0,68.0,75.0,76.0,73.0,67.0,85.0,73.0,1.0,0.1,1.1,0.6,0.3,0.1,0.4,0.3,1.4,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.5,0.5,0.6,0.4,0.3,0.2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,17.0,15.0,11.0,20.0,8.0,16.0,5.0,17.0,33.0,17.0,13.0,13.0,14.0,29.0,17.0,14.0,5.0,2.0,12.0,9.0,17.0,13.0,3.0,9.0,6.0,5.0,18.0,7.0,11.0,8.0,7.0,9.0,2.0,8.0,7.0,12.0,9.0
2021-04-15 21:00:00,1.0,1.0,1.0,1.0,2.0,2.0,13.0,13.0,10.0,12.0,10.0,13.0,14.0,11.0,8.0,13.0,16.0,9.0,11.0,11.0,7.0,8.0,8.0,19.0,14.0,23.0,19.0,11.0,15.0,10.0,16.0,7.0,17.0,37.0,18.0,13.0,16.0,10.0,24.0,10.0,13.0,7.0,5.0,12.0,11.0,18.0,13.0,8.0,10.0,52.0,58.0,72.0,59.0,67.0,72.0,66.0,59.0,48.0,70.0,71.0,64.0,68.0,62.0,66.0,66.0,77.0,60.0,76.0,75.0,71.0,65.0,80.0,72.0,1.1,0.1,1.6,0.8,0.3,0.1,0.9,0.3,1.4,1.3,1.3,1.2,0.1,0.1,0.1,0.1,0.5,0.5,0.6,0.4,0.3,0.3,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,20.0,17.0,9.0,13.0,7.0,14.0,5.0,14.0,33.0,14.0,11.0,14.0,8.0,22.0,8.0,11.0,5.0,3.0,10.0,8.0,16.0,11.0,6.0,8.0,10.0,7.0,14.0,8.0,12.0,11.0,8.0,7.0,4.0,7.0,7.0,13.0,9.0
2021-04-15 22:00:00,1.0,1.0,1.0,1.0,2.0,2.0,19.0,11.0,9.0,10.0,10.0,12.0,9.0,16.0,9.0,15.0,14.0,7.0,12.0,6.0,6.0,7.0,7.0,18.0,15.0,12.0,18.0,10.0,13.0,9.0,18.0,8.0,14.0,40.0,13.0,12.0,15.0,12.0,16.0,12.0,14.0,7.0,5.0,12.0,8.0,18.0,10.0,6.0,7.0,65.0,64.0,68.0,57.0,66.0,66.0,60.0,57.0,35.0,71.0,66.0,62.0,49.0,64.0,60.0,63.0,76.0,70.0,72.0,76.0,63.0,65.0,79.0,74.0,1.2,0.1,1.4,0.7,0.3,0.1,0.5,0.4,1.4,1.3,1.3,1.2,0.1,0.1,0.1,0.1,0.5,0.5,0.6,0.4,0.3,0.2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,10.0,16.0,8.0,11.0,6.0,16.0,6.0,12.0,38.0,10.0,10.0,13.0,10.0,14.0,10.0,12.0,5.0,3.0,10.0,5.0,16.0,8.0,4.0,5.0,9.0,6.0,9.0,8.0,14.0,8.0,8.0,8.0,6.0,5.0,8.0,8.0,8.0
2021-04-15 23:00:00,1.0,2.0,1.0,1.0,2.0,2.0,17.0,7.0,10.0,9.0,13.0,13.0,9.0,6.0,9.0,17.0,9.0,8.0,7.0,6.0,6.0,9.0,9.0,17.0,12.0,11.0,16.0,6.0,13.0,8.0,8.0,10.0,12.0,14.0,12.0,7.0,12.0,13.0,12.0,10.0,10.0,7.0,5.0,9.0,7.0,11.0,12.0,6.0,7.0,58.0,66.0,73.0,53.0,64.0,74.0,61.0,57.0,55.0,69.0,70.0,63.0,34.0,67.0,60.0,65.0,77.0,74.0,69.0,71.0,71.0,63.0,76.0,75.0,1.4,0.3,1.5,0.7,0.3,0.1,0.5,0.3,1.4,1.4,1.3,1.2,0.1,0.1,0.1,0.1,0.5,0.5,0.6,0.4,0.3,0.2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,14.0,4.0,11.0,5.0,6.0,8.0,10.0,12.0,9.0,5.0,10.0,10.0,10.0,8.0,8.0,5.0,3.0,7.0,4.0,9.0,10.0,4.0,5.0,8.0,5.0,8.0,11.0,13.0,7.0,6.0,6.0,5.0,6.0,8.0,9.0,6.0
2021-04-16 00:00:00,1.0,2.0,1.0,1.0,2.0,2.0,13.0,6.0,10.0,6.0,19.0,11.0,10.0,8.0,6.0,13.0,9.0,6.0,6.0,5.0,7.0,5.0,9.0,13.0,10.0,8.0,12.0,4.0,13.0,7.0,7.0,9.0,11.0,9.0,15.0,6.0,9.0,10.0,10.0,8.0,9.0,6.0,5.0,9.0,7.0,10.0,10.0,6.0,6.0,64.0,71.0,75.0,52.0,72.0,77.0,52.0,54.0,67.0,61.0,73.0,65.0,32.0,68.0,63.0,65.0,79.0,71.0,71.0,65.0,71.0,65.0,70.0,79.0,1.5,0.5,0.8,0.5,0.4,0.1,0.3,0.3,1.4,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.5,0.5,0.6,0.4,0.3,0.2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,10.0,2.0,11.0,4.0,5.0,7.0,9.0,7.0,12.0,4.0,7.0,8.0,8.0,6.0,7.0,4.0,3.0,7.0,5.0,8.0,8.0,4.0,4.0,12.0,1.0,5.0,12.0,9.0,8.0,6.0,4.0,5.0,7.0,9.0,7.0,5.0
2021-04-16 01:00:00,1.0,2.0,1.0,1.0,2.0,2.0,8.0,7.0,2.0,2.0,26.0,13.0,8.0,8.0,2.0,18.0,12.0,9.0,13.0,3.0,7.0,11.0,11.0,12.0,12.0,7.0,11.0,4.0,10.0,6.0,7.0,7.0,10.0,9.0,11.0,5.0,8.0,10.0,9.0,7.0,7.0,6.0,5.0,7.0,6.0,8.0,11.0,6.0,6.0,66.0,69.0,74.0,56.0,76.0,75.0,60.0,56.0,63.0,66.0,73.0,64.0,36.0,69.0,68.0,69.0,77.0,68.0,74.0,67.0,77.0,67.0,77.0,75.0,1.1,0.4,0.4,0.4,0.3,0.1,0.2,0.3,1.4,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.5,0.5,0.6,0.4,0.3,0.2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,8.0,3.0,5.0,5.0,8.0,7.0,8.0,3.0,6.0,8.0,7.0,5.0,5.0,4.0,3.0,5.0,4.0,6.0,9.0,4.0,4.0,4.0,2.0,6.0,13.0,6.0,3.0,4.0,12.0,7.0,13.0,8.0,7.0,12.0
2021-04-16 02:00:00,1.0,1.0,1.0,1.0,2.0,2.0,5.0,9.0,9.0,2.0,27.0,16.0,12.0,9.0,4.0,21.0,8.0,11.0,11.0,1.0,9.0,9.0,11.0,13.0,13.0,6.0,12.0,4.0,10.0,6.0,7.0,6.0,9.0,7.0,8.0,5.0,9.0,9.0,9.0,7.0,7.0,6.0,5.0,6.0,6.0,9.0,15.0,5.0,6.0,73.0,68.0,73.0,56.0,76.0,78.0,86.0,57.0,64.0,74.0,74.0,65.0,57.0,67.0,67.0,71.0,76.0,72.0,77.0,63.0,72.0,64.0,76.0,75.0,1.0,0.2,0.4,0.6,0.3,0.1,0.2,0.3,1.4,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.5,0.5,0.6,0.4,0.3,0.2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,10.0,2.0,8.0,3.0,5.0,4.0,7.0,5.0,5.0,3.0,7.0,7.0,7.0,5.0,5.0,4.0,3.0,4.0,4.0,7.0,13.0,3.0,4.0,2.0,3.0,9.0,9.0,6.0,2.0,6.0,8.0,6.0,12.0,16.0,10.0,26.0
2021-04-16 03:00:00,1.0,1.0,1.0,1.0,2.0,2.0,5.0,10.0,11.0,7.0,18.0,12.0,6.0,9.0,7.0,12.0,10.0,8.0,7.0,5.0,9.0,4.0,10.0,14.0,12.0,7.0,12.0,5.0,10.0,7.0,7.0,6.0,8.0,8.0,7.0,7.0,12.0,9.0,16.0,8.0,7.0,6.0,5.0,6.0,7.0,11.0,14.0,6.0,6.0,66.0,62.0,75.0,57.0,74.0,73.0,84.0,62.0,63.0,76.0,76.0,68.0,61.0,58.0,58.0,70.0,72.0,71.0,76.0,54.0,71.0,68.0,59.0,75.0,1.1,0.1,0.3,0.4,0.3,0.1,0.2,0.3,1.4,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.5,0.5,0.6,0.4,0.3,0.2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,10.0,3.0,8.0,4.0,5.0,4.0,6.0,6.0,4.0,5.0,10.0,7.0,14.0,6.0,5.0,4.0,3.0,4.0,5.0,9.0,12.0,4.0,4.0,3.0,2.0,8.0,8.0,6.0,6.0,8.0,5.0,4.0,8.0,14.0,11.0,10.0
2021-04-16 04:00:00,1.0,1.0,1.0,1.0,2.0,2.0,7.0,9.0,12.0,11.0,16.0,7.0,7.0,13.0,9.0,10.0,12.0,6.0,10.0,6.0,9.0,7.0,10.0,6.0,11.0,9.0,12.0,5.0,12.0,8.0,10.0,6.0,10.0,9.0,10.0,10.0,12.0,9.0,19.0,7.0,11.0,6.0,5.0,7.0,7.0,11.0,14.0,6.0,9.0,62.0,66.0,75.0,54.0,69.0,54.0,81.0,61.0,61.0,73.0,75.0,73.0,60.0,55.0,51.0,65.0,72.0,76.0,79.0,54.0,72.0,69.0,41.0,75.0,1.8,0.1,0.3,0.9,0.3,0.1,0.2,0.5,1.4,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.5,0.5,0.6,0.4,0.3,0.2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,10.0,3.0,10.0,5.0,8.0,4.0,8.0,7.0,7.0,8.0,10.0,7.0,16.0,5.0,9.0,4.0,3.0,5.0,5.0,9.0,12.0,4.0,7.0,4.0,6.0,8.0,7.0,7.0,12.0,7.0,9.0,5.0,2.0,14.0,9.0,5.0
2021-04-16 05:00:00,1.0,1.0,1.0,1.0,2.0,2.0,6.0,9.0,13.0,12.0,14.0,4.0,11.0,19.0,11.0,6.0,15.0,9.0,13.0,8.0,8.0,9.0,12.0,11.0,15.0,19.0,21.0,10.0,14.0,12.0,21.0,6.0,15.0,12.0,9.0,19.0,18.0,10.0,27.0,9.0,13.0,6.0,6.0,12.0,10.0,26.0,25.0,6.0,21.0,42.0,54.0,74.0,48.0,62.0,59.0,81.0,58.0,64.0,82.0,68.0,71.0,60.0,58.0,55.0,65.0,74.0,80.0,79.0,54.0,57.0,57.0,35.0,61.0,1.7,0.1,0.4,1.2,0.3,0.1,0.2,0.7,1.4,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.5,0.5,0.6,0.4,0.3,0.2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,17.0,19.0,8.0,12.0,9.0,19.0,4.0,13.0,10.0,6.0,17.0,16.0,8.0,22.0,7.0,11.0,4.0,4.0,9.0,7.0,24.0,23.0,4.0,19.0,7.0,9.0,7.0,6.0,7.0,5.0,7.0,11.0,5.0,5.0,11.0,7.0,8.0
2021-04-16 06:00:00,1.0,1.0,1.0,1.0,2.0,2.0,6.0,8.0,16.0,16.0,14.0,13.0,15.0,18.0,9.0,12.0,17.0,12.0,16.0,7.0,11.0,13.0,10.0,13.0,15.0,23.0,28.0,23.0,18.0,16.0,36.0,6.0,30.0,30.0,45.0,46.0,34.0,13.0,34.0,8.0,29.0,6.0,6.0,24.0,23.0,47.0,42.0,7.0,40.0,35.0,56.0,60.0,50.0,54.0,39.0,81.0,50.0,51.0,38.0,44.0,58.0,54.0,57.0,59.0,54.0,71.0,86.0,64.0,39.0,37.0,39.0,33.0,53.0,1.4,0.1,0.7,44.0,0.3,0.1,0.3,44.0,1.4,1.3,1.2,1.2,0.1,0.1,0.1,0.1,0.5,0.5,0.6,0.5,0.3,0.2,2.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,3.0,8.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,8.0,20.0,26.0,21.0,16.0,12.0,33.0,4.0,22.0,25.0,34.0,40.0,30.0,9.0,30.0,6.0,27.0,4.0,4.0,18.0,18.0,42.0,38.0,5.0,28.0,6.0,11.0,10.0,6.0,7.0,6.0,9.0,10.0,7.0,9.0,11.0,7.0,9.0
